"A" "M_cont" "M_bin" "M_cat" "contY_binMcontM_noint" "contY_catMbinM_noint" "contY_catMcontM_noint" "binY_binMcontM_noint" "binY_catMbinM_noint" "binY_catMcontM_noint" "countY_binMcontM_noint" "countY_catMbinM_noint" "countY_catMcontM_noint" "C"
"3022" 1 0.658118773869053 1 2 -2.26369262922886 -1.47490947240644 -1.50254070030997 0 1 0 2 2 2 0.700487852384726
"3023" 1 0.504852332688549 0 1 -2.90933993488786 -1.84116484849917 -1.77576587684663 1 0 0 5 3 1 1.51023778351824
"3024" 1 0.218741744514137 1 0 -2.8838418776293 -2.86061815325143 -3.77583375450538 1 0 0 1 3 3 0.224977970319978
"3025" 0 -0.0605776421883842 1 2 -3.43910760407335 -2.19458955981845 -3.62141419331925 0 0 0 7 4 4 1.99439527838824
"3026" 1 0.225122650674842 1 2 -2.31737488757261 -1.53839141619301 -2.22338844831778 0 0 0 7 3 1 -0.0824779157770887
"3027" 0 0.382733553893949 1 2 -2.65038157999026 -2.12123289635362 -2.38748778749518 1 1 0 4 6 3 2.85714380123829
"3028" 0 0.0217947380197971 0 2 -4.88865115642355 -3.21824099760133 -3.0564542818414 0 0 0 6 8 5 1.3711829013787
"3029" 0 -0.136696835664016 0 1 -5.51215182923979 -3.25468295904844 -4.06396866635008 0 0 0 7 3 7 0.00559278864574531
"3030" 0 0.0455671888646781 1 1 -3.67221068892421 -1.71427921107473 -3.58945222609235 0 1 0 3 3 4 0.0618157741765629
"3031" 1 0.366226215212183 1 2 -2.01530393283768 -1.2890264375236 -1.85857134525342 0 0 0 2 1 1 0.576471896808003
"3032" 0 0.0619035212565091 0 0 -4.88351317551486 -4.97230819509962 -4.82049889663885 0 0 0 4 7 5 1.78599182954734
"3033" 1 0.451729208093492 0 0 -3.32002249158646 -4.52027960945238 -3.68435705404037 0 0 0 3 5 1 1.45632320850029
"3034" 0 -0.0100577548903646 0 0 -4.84286617001561 -4.60699378999616 -4.91829711085173 0 0 0 4 4 4 0.891837331444571
"3035" 0 0.124312865530653 0 0 -4.73916094022629 -4.7957622126146 -4.72483560175868 0 0 0 4 5 5 1.81386714584639
"3036" 1 0.401274812388428 1 0 -1.93709698218349 -2.52183772147515 -3.28487023165418 0 0 0 5 2 4 1.30423276984761
"3037" 1 0.378495865525985 0 1 -3.59505495719576 -2.15509172558783 -2.30331035597785 0 0 0 3 3 4 0.116057289325481
"3038" 0 0.22172082412327 1 2 -3.18325133225374 -2.32488327479006 -2.96823534663929 0 0 0 4 5 4 1.49852428920268
"3039" 1 0.206851583171413 1 1 -2.49034735163563 -1.01041620864054 -2.85701200461535 0 0 0 2 3 3 -0.145316824702356
"3040" 0 -0.127830329122099 1 2 -4.00728576161507 -2.15655310047677 -3.60671744021904 0 0 0 2 2 3 0.880626416584448
"3041" 1 0.0294359488378592 0 2 -4.20543203534344 -2.84684306270925 -2.64882963585672 0 0 0 3 1 1 0.0767294930738579
"3042" 1 0.6569145981197 1 2 -1.83407848260866 -1.52279435666256 -1.57792202605016 0 0 0 5 2 1 1.58274934374433
"3043" 1 0.333192959724316 1 1 -2.59849732135195 -0.785306846270596 -2.7316526206048 0 1 0 4 0 2 0.37938254479453
"3044" 0 0.0599228519887087 0 1 -4.44571476340112 -3.00790223464954 -3.86310266878703 0 1 0 4 1 4 1.16510923653485
"3045" 1 0.11892921001927 0 1 -3.88558151849701 -2.37757032893029 -3.01394720791356 0 0 1 2 1 2 -0.70964430591158
"3046" 0 -0.19765784862662 0 1 -5.23590790326296 -3.37042550454534 -4.21950058957557 0 0 0 7 4 5 0.708838486775662
"3047" 0 0.187478167737705 1 2 -3.06790467611136 -2.0906565005167 -2.90703524852666 0 0 0 3 5 5 1.95833795511104
"3048" 0 0.0523453467387834 1 2 -3.78954474780632 -2.22193433507221 -3.15254253771956 0 0 0 4 1 1 1.7533837764152
"3049" 0 -0.395821229026725 0 2 -5.70232850317623 -3.65237468797915 -4.11251524852911 0 0 0 7 3 4 -0.267440403767819
"3050" 1 1.10416124248933 1 0 -0.525335790651885 -2.57537912523027 -1.90573341054798 0 0 0 0 4 3 3.99172391331685
"3051" 1 0.504087097557137 0 0 -2.65226275620629 -3.82491282862647 -3.06938456614593 0 0 0 1 3 3 1.02498324569844
"3052" 1 0.464101633746258 1 2 -2.20332492380168 -1.62298500414786 -1.89259785996454 0 0 0 1 1 1 0.853902452336235
"3053" 1 0.715961014586106 0 2 -2.56844008312444 -2.83597513332719 -1.14688975817056 0 0 0 1 5 1 3.06539536427135
"3054" 0 -0.219184277712741 1 2 -4.55692634070882 -2.45061267787818 -3.60037557389708 0 0 0 3 1 1 -0.391618553990711
"3055" 0 -0.121122939188822 0 2 -5.03630549816156 -3.66171593079479 -3.76328026694188 0 0 0 3 4 3 1.08793992412775
"3056" 0 -0.133309850654326 1 1 -3.94444740983266 -1.31056697636538 -3.96257759953782 1 0 0 2 3 2 0.766401063334949
"3057" 1 0.506123615779391 1 2 -2.4046047620884 -1.0041941243224 -1.81919641605939 0 0 0 1 1 3 1.11598476497685
"3058" 1 0.479622688728013 1 2 -2.0541169528159 -1.46038144079316 -1.76995786070916 0 0 0 3 2 1 0.8533430893239
"3059" 0 -0.114153824423605 1 0 -3.89685694057285 -3.48007769571596 -4.86612741222762 0 0 0 7 4 5 0.898690291885499
"3060" 0 -0.179557482908283 1 1 -3.62626354135632 -1.64048359629464 -4.09670039176996 0 1 0 4 0 7 -0.210247917223825
"3061" 1 0.0898750713619126 1 2 -2.88849343371777 -1.43968596179914 -2.39874163211562 0 1 0 1 1 3 -0.928346474628263
"3062" 1 0.221934734021716 1 1 -2.67454711119301 -0.602367807487913 -2.94093223058321 0 0 0 2 0 7 -0.507577625775762
"3063" 1 0.339264340903765 1 0 -2.18300705442382 -3.08748091044152 -3.6193617779068 0 0 0 3 2 6 0.908374149900202
"3064" 0 -0.143730504341702 1 0 -4.03611132502011 -3.49453566411397 -5.12472205334242 0 0 0 3 4 9 -0.472260354417229
"3065" 0 -0.146937151161532 0 2 -5.50446793822743 -3.52573037787417 -3.70644474941858 0 0 0 3 4 2 0.288250963632906
"3066" 0 -0.183027709776179 1 2 -4.2266938597794 -2.18273982118578 -4.06408139270805 0 0 0 1 1 2 0.520778044711112
"3067" 1 0.503687575783195 0 1 -3.07044534244146 -2.2139374342964 -2.01351388254502 0 0 1 8 1 3 1.65253002535928
"3068" 0 0.0265645945693966 0 1 -4.53992954447068 -2.68984569198045 -3.74799449097982 0 0 0 4 3 5 1.09892697109633
"3069" 1 0.777473776932094 1 2 -1.19513625286957 -1.52388551613398 -1.02265294556791 1 0 0 1 1 0 2.70194512351724
"3070" 0 -0.573892869770582 1 0 -4.96028151502318 -3.59753824381696 -5.98732197476023 0 0 0 9 4 12 -1.82474108548181
"3071" 0 -0.405160302104705 0 1 -6.08153696302388 -3.14114742884483 -4.41675654494103 0 0 0 5 4 7 -0.268640993194647
"3072" 1 0.255018704293786 0 2 -3.81822695102534 -2.98874429321128 -2.70581971805032 0 0 0 2 4 2 0.0684945191795789
"3073" 0 0.151092451141223 0 0 -4.83413828892542 -4.75376043089623 -4.80090192941757 0 0 0 5 7 8 2.06744440665973
"3074" 1 0.265383845819409 1 2 -2.75207869767223 -1.53377124203427 -1.97866131895452 0 0 0 1 0 2 0.37077278343148
"3075" 0 0.183253264109277 1 2 -3.04095817483557 -1.83228563461273 -2.73064171596277 0 0 0 7 1 4 2.57732074015092
"3076" 0 0.252217489179918 0 0 -4.5051904250683 -4.88574614162119 -4.36306632903964 0 0 0 0 6 2 1.44147139865232
"3077" 1 0.850454555899937 1 2 -1.30579769774186 -1.20470794168047 -1.04976333239161 0 0 0 1 0 5 2.68995256818882
"3078" 0 -0.233043934348068 1 1 -4.16780105193347 -1.44560060153353 -3.93888381741741 0 0 0 7 2 3 0.70751070638506
"3079" 0 0.142390846511641 1 1 -3.10164014229123 -1.55032194206218 -3.43617738194129 0 0 0 4 1 3 2.02518796463234
"3080" 0 -0.0132374730820178 1 2 -3.50898253769859 -2.55418288543563 -3.22612436207808 0 0 0 4 1 2 1.40209624880582
"3081" 0 -0.371466199856726 1 0 -4.33435659765738 -3.35072503000769 -5.61998358455672 0 0 0 8 3 2 0.190948811489658
"3082" 0 0.0965756088565723 0 1 -4.82175877314817 -3.43080894977121 -3.76734325074084 0 0 0 5 4 0 1.20117908940239
"3083" 0 0.113925751472164 1 2 -3.60550485717824 -2.25078744954503 -3.55307354600956 0 0 0 4 5 0 1.69819496764226
"3084" 1 0.611457859947595 0 2 -2.99978385369945 -3.15793777763991 -1.31283159470921 0 0 0 3 5 2 1.33021861222726
"3085" 0 0.0933176997414748 0 1 -4.70303550379489 -3.17660278976651 -3.67516424212791 0 0 0 7 2 5 1.74875270422197
"3086" 0 0.178813436826669 0 1 -4.66946947747452 -2.81371119742954 -3.49794060104777 0 0 0 5 1 1 1.5543998190887
"3087" 0 0.31608973514315 1 1 -2.46091857908754 -1.14461497023974 -2.74113942153454 0 0 0 1 0 2 2.91866017930861
"3088" 0 0.0228719727492849 0 0 -4.72830531567247 -4.73216241887011 -4.66743182927824 0 0 0 4 4 3 1.008368483208
"3089" 1 0.361375351897693 1 2 -2.13006754209978 -1.33266758932332 -2.21009316075437 0 1 0 2 3 0 0.535685906952365
"3090" 1 0.162892946063623 0 2 -3.99411437574062 -2.95358375296969 -2.51063553989406 0 0 0 5 3 2 -0.401117929315988
"3091" 0 -0.219461432414151 1 2 -4.25272904470368 -2.19376548277655 -3.55252618190264 0 0 0 4 0 7 0.341528646110384
"3092" 0 0.239078069025601 0 0 -4.18157423461271 -4.86100484082217 -4.50067144173085 0 0 0 4 6 3 2.52364013605602
"3093" 1 0.445452970484441 1 1 -2.13126785397689 -0.642995807925285 -2.56040718762576 0 1 0 2 1 2 0.915244020663385
"3094" 0 0.0241932834656022 1 2 -3.51953004065913 -1.94183375245632 -3.29300739753364 0 0 0 1 1 5 1.42258239939329
"3095" 1 0.589659464805743 0 0 -3.459569758006 -3.9309269032862 -2.5360354811859 0 0 0 7 5 2 1.6637083868174
"3096" 0 0.194524370574321 0 0 -4.50847600623381 -4.53571780286132 -4.57848222888361 0 0 0 6 3 2 1.57397846860168
"3097" 1 0.369843006463287 0 2 -3.64632312982657 -2.78247148328595 -1.82715574355137 0 0 0 2 0 0 0.980025152355422
"3098" 0 -0.344605974214774 1 2 -4.22676018209502 -1.98334674790425 -4.0420830301458 0 0 0 3 2 5 0.191248705683465
"3099" 0 -0.138307951948777 0 0 -5.10786049838925 -4.75187225376688 -5.13360062874025 0 0 0 3 5 6 0.796155115632006
"3100" 0 -0.107517574479634 0 1 -4.9113285140812 -2.55253081647817 -3.91380512028556 0 0 1 3 5 3 0.307687746174296
"3101" 1 0.545388649214234 1 1 -2.13894600678906 -1.01962331673057 -2.02093424382309 1 0 0 3 0 3 0.594394360549975
"3102" 0 -0.276079571907476 0 1 -5.71620379783249 -3.34257610680447 -4.320562044928 0 0 0 7 2 5 -0.182231165394015
"3103" 0 0.066172391047719 0 1 -4.64318551853615 -3.30005795567133 -3.79554243481196 0 0 0 2 1 5 1.17667340002364
"3104" 0 -0.144635154024932 0 0 -5.44497664808044 -4.57691398636356 -4.90909129770352 0 0 0 7 5 5 0.870192785960452
"3105" 1 0.270840009813554 1 0 -2.65562949692722 -2.68491736499071 -3.79695497671306 1 0 0 2 5 2 -0.431120278058532
"3106" 0 -0.103560218303135 0 2 -4.96288717002059 -3.82946766254507 -3.20716767654189 0 0 0 7 2 5 0.553398284209372
"3107" 1 0.415823949569643 1 2 -1.86503322238429 -1.26783849801998 -1.66915598095361 0 0 0 1 1 0 0.594108453407252
"3108" 0 -0.0722865367195676 0 1 -5.14725487952013 -2.86802282931868 -3.58629840449021 0 0 0 7 2 2 1.25569401146956
"3109" 0 0.100980712239709 0 2 -4.53555654003053 -3.75668066516421 -3.17258086616702 0 0 0 2 7 1 1.85108698877189
"3110" 0 -0.0855285284317734 1 2 -3.82077719483234 -2.23136479192196 -3.63868558116681 0 0 0 4 6 5 0.0723135576068741
"3111" 1 0.675519905486602 1 0 -1.49015490829832 -2.26366121210197 -2.81168759434854 0 0 0 2 1 1 2.31861042566243
"3112" 1 0.618385013191476 0 1 -3.14535833062158 -2.68366653089592 -1.36402508209552 0 0 0 2 0 3 1.16416076656174
"3113" 0 -0.043505325157634 0 2 -5.03925279637147 -3.71753588899839 -3.75936710491824 0 0 0 7 3 4 0.944314533082784
"3114" 0 0.0410097254189548 1 1 -3.6363444825016 -1.57129477199947 -3.68931457933921 0 0 0 3 1 2 1.48191074484133
"3115" 1 0.174388330509813 0 1 -4.07431460854567 -2.43201245507452 -3.06525396159141 0 0 0 6 2 3 0.563115349751674
"3116" 0 -0.0647418973106268 0 1 -4.97805305955423 -3.25848641005018 -3.72606926991011 0 0 0 6 2 6 0.709853827327748
"3117" 1 0.433343987400335 0 1 -3.35292585074098 -2.4520120164866 -2.09777196909535 0 1 0 3 0 2 0.419945184769579
"3118" 0 -0.519885496893637 0 2 -6.12703826536189 -4.18257262441904 -4.5120955368403 0 0 0 10 6 9 -1.21156038332312
"3119" 1 0.648058544957038 0 1 -2.95017260322758 -2.08177533705006 -1.45228670646507 0 1 0 3 0 0 1.90613526204608
"3120" 0 0.245302403545199 1 1 -3.22071554369557 -1.54604768717992 -3.09856023828072 1 0 0 1 2 3 1.54167987109042
"3121" 0 -0.126119698741953 1 0 -3.85720153823896 -3.33647814164184 -5.00052849881161 0 0 0 5 2 3 0.396972810196615
"3122" 0 -0.299579028782785 0 1 -5.40335525207495 -3.21220742738488 -4.43617288500631 0 0 0 9 6 3 -0.490809263990027
"3123" 1 0.498050494699964 0 2 -3.21382825894591 -3.14586523403428 -1.76348891686879 0 0 0 3 1 0 1.60765558703425
"3124" 0 -0.0814188988547625 1 0 -3.9749751374048 -3.30970077800344 -5.01966920183093 1 0 0 5 5 5 1.34350064866155
"3125" 0 0.161513530695946 1 2 -3.24362024452147 -2.12196011145311 -3.23511889678645 0 0 0 3 1 5 1.37086636138636
"3126" 0 -0.0620487266032386 0 1 -5.03929708968009 -3.39994535322214 -3.93260034107462 0 0 0 8 9 3 0.517566968411222
"3127" 0 -0.277548516326316 0 2 -5.61000441623155 -3.59298944011896 -4.05367043466736 0 0 0 2 4 4 0.201652448039319
"3128" 0 0.175010246162753 1 2 -3.40064524459649 -1.92634952270544 -2.78668618707569 0 0 0 4 2 2 2.20673002633709
"3129" 0 0.0849734600092337 0 2 -3.99198863264801 -3.26998080566668 -3.25196510325878 0 0 0 9 5 4 1.60955616410063
"3130" 1 0.484029122636731 1 1 -1.78292053950788 -0.332380590566722 -1.92491382608916 1 1 0 4 1 1 1.53105037871674
"3131" 0 0.157609385988384 1 1 -3.45473915911146 -1.26126229681157 -3.41866342221936 0 0 0 4 2 6 1.08677644344767
"3132" 0 0.0456718277165645 1 0 -3.57117442668334 -3.54872003493877 -4.52535229798887 0 0 0 1 5 7 1.8582725092544
"3133" 1 0.330876894905466 1 2 -2.43077830398678 -1.46616124641275 -2.26611343315481 1 0 0 0 3 3 0.493848949787176
"3134" 1 1.07921792538363 1 0 -0.204255538561016 -2.39762354365099 -1.77549019739629 1 0 0 0 2 2 3.76452249652648
"3135" 0 -0.207246179123644 0 1 -5.30018403611367 -3.36773358572597 -4.32019457331507 0 0 0 8 2 5 -0.415622988326198
"3136" 1 0.236732356894967 0 1 -4.10804399139977 -2.49471402382717 -2.48973500065768 0 0 1 2 2 2 -0.188896312343055
"3137" 1 0.577853466814367 0 1 -3.02973440289722 -2.29650092100727 -2.00572437830915 0 0 0 3 4 1 1.91397477480609
"3138" 1 0.221980866199665 0 2 -3.58174706152775 -2.78873784766187 -2.34118141012366 0 0 0 4 2 4 -0.362498230812256
"3139" 0 -0.0612871556458661 0 1 -4.50970796994779 -2.97361805566383 -3.84496188379824 0 0 0 3 5 2 0.877189243242995
"3140" 0 0.244243953854081 1 1 -3.18463278913943 -1.40324690116604 -3.28462498155573 0 0 0 3 2 1 2.66660893619329
"3141" 0 -0.0954008934168307 0 0 -5.11268836445926 -5.01519368732991 -5.00817005302084 0 0 0 5 5 7 0.698894354211396
"3142" 0 0.454663376879112 1 1 -2.40012715965117 -1.56494591608856 -2.53952584633538 0 0 0 1 1 4 3.10181639138598
"3143" 0 0.092392395820131 1 1 -3.44823322513483 -1.60571651334238 -3.46704102185398 0 1 0 1 2 3 1.25392534616358
"3144" 1 0.528363085727488 1 0 -2.35410170718352 -2.55945708753151 -3.23378193163926 0 0 0 3 2 0 2.07286398477251
"3145" 0 -0.181935572955815 1 0 -3.93881647451183 -3.3133682992104 -5.30817150570602 0 0 0 3 6 5 -0.13184344119684
"3146" 0 -0.267555714712038 1 0 -4.36118270322623 -3.30595787295684 -5.55059442146378 0 0 0 3 3 12 0.00258943975638903
"3147" 0 -0.0364436865300353 1 0 -3.87790940321099 -3.68086082091742 -5.1573840342575 0 0 0 6 6 5 0.228665963553027
"3148" 1 0.414987139168876 0 1 -3.43259645875536 -2.50533602076948 -1.94623724126008 0 0 0 6 1 4 0.633106347292243
"3149" 0 -0.000654771923684572 0 1 -4.8016623630559 -3.43582599906999 -3.74811382088581 0 0 1 4 4 1 0.456654038712495
"3150" 1 0.100121930891384 1 1 -2.17312533604023 -0.623538466813231 -2.38968731091687 0 0 0 5 0 2 0.479703128045644
"3151" 0 -0.0359923598878233 0 2 -4.80187621287587 -4.13534213871525 -3.32018318451767 0 0 0 9 3 2 1.20934571435765
"3152" 0 -0.133821074364066 1 1 -3.97396992911632 -1.35817428586253 -4.04455260975326 0 0 0 2 0 2 1.7791433627929
"3153" 0 -0.229600165119819 1 2 -4.11064851366688 -2.27395102304645 -3.82967784706551 0 0 0 5 2 0 0.0846821686455831
"3154" 0 -0.0324529236129106 0 0 -4.77183089534803 -4.88831515521812 -5.05189138164859 0 0 0 5 1 4 -0.608183006737688
"3155" 0 -0.108556783893295 0 0 -4.97016458198244 -5.31417545580989 -5.05175204845971 0 0 0 5 3 6 0.209139113007609
"3156" 0 -0.0305349316885215 0 2 -4.7336144316934 -3.71239236320171 -3.53392663535604 0 0 0 5 5 0 1.27190370908441
"3157" 0 -0.374762846445835 0 0 -5.68572239479188 -4.67131127176191 -5.74137648156065 0 0 0 5 6 5 -0.549562880162471
"3158" 0 -0.17941592061699 0 1 -5.63432911149114 -3.28373526126457 -3.99495101106853 0 0 0 4 3 2 0.0821004881176723
"3159" 0 0.0981309406791716 0 1 -4.72634616203669 -2.83827022328212 -3.16912328112297 0 0 0 8 1 3 1.53329017126122
"3160" 0 0.122502093668657 0 0 -4.77335866778339 -4.71928539663534 -4.89957192282523 0 0 0 2 7 6 1.59471100733617
"3161" 0 -0.110385311127946 1 2 -4.20546570695429 -2.27389699017531 -3.68873196623588 0 0 0 3 3 2 0.300777492549568
"3162" 0 -0.154626222800932 1 2 -3.95563448354746 -2.36073234060333 -3.57222789012954 0 0 0 1 2 4 0.611804084436734
"3163" 1 0.157640581459148 1 2 -2.93876023520277 -1.62813338817698 -2.5136872802601 0 0 0 2 1 1 -0.071480342342459
"3164" 1 0.634593248630332 1 2 -1.51545547190834 -1.26587806246505 -1.38381408840448 1 0 0 1 1 1 2.38901327351697
"3165" 0 -0.367562137509926 0 2 -5.93864328860475 -4.06626843913834 -4.57773274024885 0 0 0 7 2 5 -0.487891123601712
"3166" 0 -0.176385676345044 0 2 -5.1492026718445 -3.65900110607155 -4.05603519336732 0 0 0 5 3 1 0.75307354589215
"3167" 0 0.199990978671197 1 2 -3.26195182004315 -2.07846598672181 -2.95184026271464 0 0 0 4 2 2 1.07553328100103
"3168" 0 -0.220580097524236 0 2 -5.4244054535974 -3.50095728292007 -3.67733313416995 0 0 0 3 1 3 0.613896940783598
"3169" 0 0.307905034350605 1 2 -2.98383375405608 -1.99851201224237 -2.70746096917602 0 0 0 4 3 8 2.86388561688626
"3170" 1 0.634865293217636 0 1 -2.78384311203955 -2.2952993001826 -1.6997104138311 0 0 0 2 6 1 1.80223580712807
"3171" 1 0.605403764884603 1 0 -1.6372797664021 -2.85982767357614 -3.00689766157341 0 0 0 4 3 4 1.21713566909769
"3172" 0 -0.172393700073942 0 1 -5.08267237095537 -3.06826608050154 -3.83449966840027 0 0 0 4 3 7 0.871480471218131
"3173" 0 0.227580865006879 1 2 -3.13945371456772 -1.98585389706499 -2.86231159426367 0 0 0 1 5 5 2.52922294733322
"3174" 0 0.414559303145765 1 1 -2.85882101795837 -1.50726638112968 -2.90675283624319 0 1 0 2 2 3 1.87435822049368
"3175" 0 0.0205364045023994 0 1 -4.71192925163991 -3.17041432602849 -3.63813150060458 0 0 0 3 5 2 1.65484550587895
"3176" 0 -0.19997041419318 0 2 -5.02681708116389 -3.50081870319878 -3.61834652361598 0 0 0 11 7 2 0.966220923541579
"3177" 0 -0.246614693029335 0 0 -5.25008207019705 -4.95830665018786 -5.6018097499908 0 0 0 7 6 1 -0.53403002756404
"3178" 0 -0.0690212219648758 0 0 -5.0510332764511 -4.83743561965627 -5.03408596795324 0 0 0 4 9 7 0.39671381205461
"3179" 0 0.145051713516605 1 1 -3.24683802379692 -1.51916528033055 -3.08911053728699 0 0 0 1 2 5 1.95697412431071
"3180" 0 -0.353131392782293 1 1 -4.49164986767484 -1.97044435550055 -4.54518310749587 0 0 1 2 1 6 -0.171863672921435
"3181" 0 0.0401327465537511 0 1 -4.92599847782228 -3.20211005224666 -3.44434932060674 0 0 0 4 5 3 1.08160163902573
"3182" 0 0.00326241689904236 0 1 -4.83766074368079 -2.93673732816499 -3.70767017968303 0 0 0 4 1 2 0.805508070119787
"3183" 1 0.649239251072001 1 1 -1.4351299214525 -0.47889015063184 -2.1500701451722 0 0 0 3 1 3 1.38081397181609
"3184" 0 -0.11390485513919 0 2 -5.67175425930599 -3.59128102004304 -3.6501623198706 0 0 0 1 6 3 0.863744568611806
"3185" 0 0.162074549747934 1 1 -3.55803432958857 -1.56251759479019 -3.37155287777153 0 0 0 2 0 1 1.88073829582985
"3186" 1 0.117051093933526 1 1 -2.67391886249292 -0.822058098882477 -3.03713801331876 0 0 0 3 1 3 -0.584416557590088
"3187" 0 -0.165123339208954 0 2 -5.20652113519413 -3.64098545534428 -3.63753037512602 0 0 0 7 2 6 0.648511874903622
"3188" 0 -0.237741962334226 1 0 -4.1748362750384 -3.37832962238955 -5.4343437739536 0 0 0 3 4 5 -0.161880373158015
"3189" 1 0.216993655818781 0 2 -3.74728715225186 -3.00685001521983 -2.49738580004104 0 0 0 0 8 0 -0.00266068246868634
"3190" 1 0.508163190460445 0 0 -2.78968098172219 -4.03965871175544 -3.02939282196795 0 0 0 3 7 4 1.39017666716392
"3191" 0 0.237562506805387 0 2 -4.36214482188961 -3.62118211147489 -2.95989196607229 0 0 1 9 2 0 1.53828648069231
"3192" 0 -0.360728385256511 0 1 -5.53170638811411 -3.12781195659207 -4.55036173730209 0 0 0 8 6 4 -0.461954697696662
"3193" 1 0.6390881972887 1 2 -1.80374687716436 -1.27827676899727 -1.46529306178079 0 0 0 2 2 0 1.52749612405198
"3194" 0 -0.154271297468013 1 1 -3.93871305223999 -1.765253152273 -3.93515681830874 0 0 0 3 1 5 1.08812364710201
"3195" 1 0.613862695764164 0 2 -2.80428109513537 -3.14385234309875 -1.53398405517647 0 0 1 5 3 2 1.6416939063285
"3196" 1 0.751769179660854 1 1 -1.40188168711053 -0.736168447546569 -1.56119431541828 0 0 0 4 0 2 2.18643224539084
"3197" 0 0.082165539474674 0 2 -4.85306492481195 -3.64132372398039 -3.51711352380931 0 0 0 6 5 3 1.64932398635893
"3198" 0 -0.168016280666643 0 0 -5.64110118401502 -4.59814090379774 -4.90266847914482 0 0 0 2 3 4 0.543069876499246
"3199" 0 -0.145204866050751 1 0 -3.969205121663 -3.3162585907036 -5.2506142420537 0 0 0 2 2 6 0.851519234532025
"3200" 0 -0.0442448684032135 0 0 -5.15421504950731 -5.11664019438627 -4.92817198709277 0 0 0 7 7 4 0.325490732319578
"3201" 1 0.749870768994063 1 2 -1.53481851441633 -1.08445242223164 -0.975151841172457 0 0 0 2 1 0 1.68490281737894
"3202" 1 0.165216227354453 0 2 -4.08851777066828 -3.22469252191393 -2.27198609492087 0 0 0 3 2 6 -0.309969292715562
"3203" 0 0.0718566774453571 1 1 -3.55243310570569 -1.51073190119311 -3.2273188370465 0 0 0 3 0 1 0.872738377500649
"3204" 0 -0.145934411373232 0 1 -5.16022761179565 -3.48522001829446 -3.73472974042794 0 0 0 2 1 6 0.156568696034565
"3205" 0 -0.0777587470292035 1 2 -3.87768117600905 -2.53120454463913 -3.36465991150172 0 0 0 5 3 4 1.23176903716966
"3206" 0 0.00269041930270267 1 2 -3.94629258894768 -2.11130519022977 -3.27394959579149 0 0 0 3 1 1 1.57435170485958
