"A" "M_cont" "M_bin" "M_cat" "contY_binMcontM_EMMint" "contY_catMbinM_EMMint" "contY_catMcontM_EMMint" "binY_binMcontM_EMMint" "binY_catMbinM_EMMint" "binY_catMcontM_EMMint" "countY_binMcontM_EMMint" "countY_catMbinM_EMMint" "countY_catMcontM_EMMint" "C"
"606" 1 0.283859955775024 1 2 -2.12552109002957 -1.06981041155951 -1.86385831067757 0 1 0 3 2 1 0.727029093866963
"607" 0 0.285570853614676 0 1 -4.26866248711071 -3.2815853483033 -3.10988945835815 0 0 0 7 2 3 3.37898499605016
"608" 0 0.170555129434861 1 0 -3.00648997109951 -3.42562420378695 -4.77586776819823 0 0 0 3 2 7 1.22033646905455
"609" 1 0.474834714032914 0 2 -3.33335210988726 -3.01912898015535 -2.097220414519 0 0 0 2 3 0 0.877037696902617
"610" 0 -0.303262304534253 0 2 -5.93523910131293 -3.86498772124537 -4.16861052093207 0 0 0 6 3 2 0.106149160142436
"611" 1 0.591608001967385 0 2 -2.79463553119937 -2.82783328572157 -1.01808226239203 0 0 0 0 6 0 1.84902630288863
"612" 0 -0.232840623147746 1 2 -4.30004100978342 -2.35798629165591 -3.70623094028749 0 0 0 6 1 5 0.796156987695954
"613" 0 0.273281890053583 1 1 -3.17417207073191 -1.40513626836287 -2.8192899910846 0 0 0 1 3 4 2.44306686842145
"614" 1 0.178087596559248 0 1 -3.97222239977555 -2.52448800900684 -2.49945917020874 0 0 1 4 3 2 -0.32214947760907
"615" 1 -0.0195203396755887 1 1 -3.02744478894849 -0.801028973566158 -3.33469459500832 0 0 0 5 0 4 0.0425905621172797
"616" 0 0.21358317925381 1 0 -3.33407928694947 -3.17263177623033 -4.94942744280431 0 0 0 2 3 3 2.14118557574172
"617" 0 -0.00637271047277033 1 0 -3.65420780857805 -3.53527263517296 -5.22862445524423 0 0 0 3 2 4 1.86036656767289
"618" 0 -0.580828038448147 1 0 -5.16063256048461 -3.69059708018313 -6.31171506332722 0 0 0 3 1 8 -1.06390120224083
"619" 1 0.138709470864131 1 1 -2.69680246478186 -1.14920670228792 -2.43281487900166 0 0 0 4 2 2 -0.267868528557379
"620" 0 0.0721941127782096 0 2 -4.97184544579865 -3.9226305858747 -3.15510571687058 0 0 0 4 3 6 0.93655961700504
"621" 1 0.486560260836888 1 2 -1.97704397776206 -1.11157716300185 -1.72124846838985 0 0 0 2 2 1 0.749109230204705
"622" 1 0.336770967613681 0 0 -3.69537702815821 -4.11356725054823 -3.69014566724637 0 0 0 2 7 4 0.438057574069274
"623" 0 0.104011561264565 1 2 -3.85557458992118 -2.17885260988894 -3.11382822828597 0 0 0 2 3 1 1.48418821629854
"624" 0 0.107051392768512 0 0 -4.82653316936488 -4.88489152625034 -4.39635784294492 0 0 0 1 9 3 1.91264844092806
"625" 0 0.280451117740821 0 0 -4.05041817848371 -4.80988308999548 -4.40074342592588 0 0 0 6 3 3 2.3309605377868
"626" 1 0.266017406986176 0 1 -3.58936317213926 -2.2942716392362 -2.38586082145314 0 0 0 1 2 4 0.304339826654233
"627" 0 -0.206094271053455 0 2 -5.34661871734359 -3.77644870316241 -4.02807734213942 0 0 0 4 4 3 0.577281608338628
"628" 1 0.485267095596307 0 1 -3.29017704797371 -2.4330551607886 -1.77900709734017 0 0 1 5 0 3 1.70520231256522
"629" 0 0.250688673746153 0 1 -4.47151952058117 -3.19282180493839 -2.80092749233154 0 0 0 3 1 3 1.89781627845775
"630" 0 0.0383378138182883 1 2 -3.69571064262859 -1.80378444817757 -2.98120368780286 0 0 0 4 3 1 1.97211158443944
"631" 1 0.178950099306128 1 2 -2.66168580851425 -1.11900957037252 -2.39980610699094 0 0 0 1 2 2 0.512897424189867
"632" 1 0.393093180568259 0 1 -3.50852188165884 -2.46624296213895 -2.02243622622337 0 0 0 5 1 3 0.945625706709438
"633" 0 0.0650904596857163 1 2 -3.51606555330977 -2.16851172631979 -3.15619376432065 0 0 0 3 1 5 1.35432169817614
"634" 0 0.0582771814013979 0 2 -4.9090717945503 -3.73738889947626 -3.67381305903146 0 0 0 4 4 1 0.717380328496846
"635" 0 -0.103380100198604 0 2 -5.18275664190216 -3.66502937591984 -3.4286820650628 0 0 0 2 4 2 1.45279372581347
"636" 0 0.163189779693794 0 0 -4.65922365559318 -4.61935860801197 -4.46794100432535 0 0 0 3 7 5 1.81569082168111
"637" 0 0.104029187685528 0 1 -4.9497938583319 -3.20003194057878 -3.24757265593103 0 0 0 9 2 3 1.5950277780416
"638" 1 0.221632301826264 1 1 -2.67315196695798 -0.612589160695787 -2.65088469939813 0 1 0 5 0 1 0.132353120732323
"639" 1 0.682780094828874 1 0 -1.49816482158967 -2.59975112407424 -3.1339606976097 0 0 0 1 1 6 1.78124261714117
"640" 0 0.127048826346 0 0 -4.76631575384024 -5.13943016724256 -4.62008381392166 0 0 0 5 2 5 1.35597540868576
"641" 0 -0.0736810725483162 1 1 -3.49822402804614 -1.48777748336626 -3.70714421351352 0 0 0 5 0 3 1.4027155053506
"642" 1 0.322653989137425 1 1 -2.30230677304456 -0.77650122616238 -2.46275217878655 0 1 0 2 0 3 0.653254021662635
"643" 1 0.583571471109521 1 0 -2.06915901389357 -2.24298144467275 -2.88131169015542 0 0 1 1 3 5 0.972240151047041
"644" 0 0.00865992818613641 1 1 -3.55127132094303 -1.55025990047727 -3.49390836889512 0 0 0 4 0 1 1.47972551713366
"645" 1 0.441545198788213 1 1 -1.86569792814064 -0.93424888031582 -2.30080937955545 0 0 0 1 0 3 1.07627145856215
"646" 0 -0.129482926130074 0 2 -5.17289039986759 -3.56351704277364 -3.57586829135793 0 0 0 3 2 5 0.502872043392118
"647" 0 -0.0158775214378746 0 1 -4.7322840935621 -2.63526646267634 -3.85314252119247 0 0 0 7 3 2 1.2389553131835
"648" 1 0.388840643150441 1 1 -2.21780307255829 -0.42396838801017 -2.56976863819775 0 0 0 1 1 1 1.18356551322773
"649" 0 -0.138544037581415 0 1 -5.06305126944854 -3.13128172511557 -3.86154043928498 0 0 0 5 1 3 0.637116024698319
"650" 0 0.00245641864258142 1 1 -3.56338835185751 -1.5184732332125 -3.86964668192743 0 0 0 4 1 4 1.22684321412266
"651" 1 0.540050781300844 0 0 -2.92987911869755 -4.31368187130839 -3.09445743529672 0 0 0 2 3 3 1.29014535111232
"652" 0 0.215506565745301 0 2 -4.41819295504447 -3.95533179903234 -2.92136225128854 0 0 0 9 4 1 1.98787225882597
"653" 1 0.245710860069436 0 2 -3.86730742708378 -2.98995884690041 -1.98266257233229 0 0 0 10 2 2 -0.0941482345729441
"654" 1 0.516051925458088 0 1 -3.41202001384629 -2.28427852872468 -1.80086000891106 0 0 0 2 2 2 1.46273853157497
"655" 1 0.239326332067966 1 2 -2.75010579846893 -0.925108319695232 -1.84046198496384 0 1 0 4 0 0 0.709341755192313
"656" 0 -0.0518614079027888 0 0 -5.06814565301809 -4.82136797874591 -4.99687381982422 0 0 0 6 4 6 0.723927966271076
"657" 1 0.380467777360294 1 2 -2.1422794365231 -1.27968084704223 -1.75231769283467 0 0 1 4 0 0 0.444295207402004
"658" 1 0.482869375217937 1 1 -1.86939501854442 -0.677657544322504 -1.7533177408358 1 0 0 0 0 0 2.11872207888886
"659" 0 -0.222167173510623 1 2 -4.47718300614709 -2.33461346768471 -4.01629570967418 0 0 0 5 6 2 0.233034917035132
"660" 0 -0.199840397689981 1 0 -4.31050114149686 -3.3043412958852 -5.2085238296627 0 0 0 4 2 5 0.000911996719737185
"661" 0 0.0589235100680192 1 1 -3.45672452032478 -1.37631149756857 -3.53769850971633 0 0 0 5 2 1 1.49023020174313
"662" 0 0.293652072943993 1 2 -2.85221927844227 -1.99194947740227 -2.51548995821769 0 0 0 0 2 2 2.68549413814231
"663" 1 0.804662175029668 1 1 -1.08020538672231 -0.635871348485377 -1.21011462898588 0 0 1 0 0 0 2.49918092478426
"664" 1 0.374266754986085 1 0 -2.41341260322464 -2.2646775405748 -3.43412876598836 1 0 0 1 4 6 1.06742498780424
"665" 1 0.385085904039927 0 2 -3.45213939088581 -3.11129495367062 -1.82758264820415 0 0 0 9 2 2 0.613909098454149
"666" 0 -0.324694011479013 1 0 -4.46308162773524 -3.58123605214909 -5.56070375495498 0 1 0 7 6 4 0.117755273845913
"667" 1 0.584187785169811 0 2 -3.08997516357162 -2.91113096251585 -1.47434066613455 0 0 0 6 1 1 1.9497475159571
"668" 0 0.0272431461364811 1 2 -3.82713984304004 -1.99058262013901 -3.24102616296429 0 0 0 4 0 3 0.782486189833217
"669" 1 0.351188423049839 0 2 -3.35421556497373 -2.95495303141953 -1.73781378790762 0 0 0 1 2 3 0.424812130054688
"670" 1 0.4350437226855 0 2 -3.57774509465688 -2.67642307955643 -1.61400425164245 0 0 0 1 5 3 1.60872738507837
"671" 0 -0.137663330218521 0 0 -5.23202257560089 -4.56441245212078 -5.16381590535459 0 0 0 6 4 8 0.13581403503018
"672" 0 0.0398535006611871 0 1 -5.05185503805097 -3.50928225526372 -3.54313128637612 0 0 0 2 3 6 1.03724337930481
"673" 0 -0.0806195448365865 1 2 -4.01382731999362 -2.63516549319973 -3.28645263914792 0 0 0 6 3 2 0.797218617574278
"674" 0 0.0427581970871551 1 1 -3.46855560062121 -1.22226199293244 -3.51761265158198 0 0 0 6 1 5 1.09920244876434
"675" 0 0.0191446084014338 0 1 -4.64896489253552 -2.87506111767779 -3.57795117250638 0 0 0 0 1 6 1.88669369201436
"676" 0 -0.0127285800303877 0 1 -4.98003686586768 -2.89820059513239 -3.41679215652719 0 0 0 4 2 3 1.39240566963822
"677" 0 -0.78696253355656 0 2 -6.78636345369621 -4.04481452751134 -4.97045561580496 0 0 0 15 1 7 -2.31260671295874
"678" 1 0.487149750703613 1 2 -1.96307635678299 -1.23645224244792 -1.61493582839848 1 0 0 1 2 1 1.40983120674895
"679" 0 -0.0810737066771977 0 2 -4.70631523326728 -3.59929913332039 -3.47952510141422 0 0 0 4 3 1 0.910278172259144
"680" 0 -0.0518716314921484 1 2 -3.82107280710587 -2.28254492737528 -3.72775358480272 0 0 0 6 4 1 0.99993683758122
"681" 1 0.402884985357978 1 0 -2.77182323455822 -2.86340554384662 -3.55966940595343 0 0 0 3 3 3 0.0637227307404226
"682" 0 0.337882969211996 1 0 -3.23731000871461 -3.30980909790362 -4.48709448959393 0 0 0 2 3 5 2.4097898154486
"683" 0 -0.130494950164796 0 1 -5.02132381407166 -3.17957571456875 -3.81600592917986 0 0 0 8 4 5 1.54787719270102
"684" 1 0.302997036356488 1 1 -2.37918024290999 -0.157180105201825 -2.18731509602435 0 0 0 0 1 4 -0.166009033142894
"685" 1 0.239052033884262 0 2 -3.74432616997446 -3.1873914100355 -2.43278468807272 0 0 0 1 4 0 -0.122950355923507
"686" 1 0.102059201366841 0 2 -3.85196483813751 -2.7089877435606 -2.44496638672374 0 0 0 3 3 2 0.345393747800036
"687" 1 0.462034452371408 0 2 -3.15587465291601 -2.50881260127088 -1.62151902900846 0 0 0 0 4 0 0.607157597953269
"688" 1 0.414856277358266 0 1 -3.28175278237983 -2.64574916899975 -1.96526843881174 1 0 0 2 3 2 0.867420409668196
"689" 0 -0.0802217542999169 1 2 -3.6779326474443 -2.20526977572605 -3.6517264502992 0 0 0 1 2 6 1.34435191752537
"690" 1 0.398506579174796 1 1 -2.17141916320593 -0.610838410828032 -2.10072378808603 1 1 0 1 0 2 0.307492492323039
"691" 1 0.657098194130623 0 2 -2.88964560843856 -2.85174808166385 -1.22860572870136 0 0 0 0 7 2 1.61808950701092
"692" 1 0.417081981749084 1 0 -2.39723027296129 -2.80564809771432 -3.39451050875127 0 0 0 4 0 3 0.344317135288474
"693" 0 -0.425813856036138 1 0 -4.74257484193757 -3.51855631379381 -5.55854862556332 0 0 0 4 6 5 -0.651854814339572
"694" 0 0.39457355868544 1 1 -2.76705174599428 -1.54134160426496 -2.57009298143537 0 0 0 2 1 0 3.01533490468146
"695" 0 -0.12243104519752 1 0 -4.01912603588293 -3.46920523710689 -5.10250320247663 0 0 0 7 3 7 0.175701720131769
"696" 1 0.424076707267569 1 1 -2.51214427947633 -0.652574021743302 -2.47182002294046 0 0 0 0 0 0 0.281633143752658
"697" 1 0.529419733865478 0 2 -2.95121923865178 -2.77131814518671 -1.73339085746241 0 1 0 2 3 0 1.59531708339449
"698" 0 0.00819962799591616 1 0 -3.94164432211204 -3.41400815021511 -4.79306407006436 0 0 0 4 2 8 1.3265409157425
"699" 0 0.000979292434775403 1 0 -3.49946458947066 -3.45842200840403 -4.8220274481845 0 0 0 3 1 1 0.813675078863276
"700" 1 0.502770682764988 0 2 -3.50168663436363 -3.04284402448432 -1.67360568961884 0 0 0 2 1 0 0.670443667374855
"701" 0 0.202134884577196 0 1 -4.49390645789349 -2.9288466889053 -3.39166798858749 0 1 0 3 3 6 2.43034701086302
"702" 1 0.406970786765334 0 1 -3.2847512068066 -2.181038583353 -1.8951601913948 0 0 0 4 2 2 0.384303067974142
"703" 1 0.682454345558254 0 2 -2.60127659750941 -2.56716004202569 -1.08590279888878 0 0 0 3 1 1 1.96235049337613
"704" 0 -0.273822871841005 1 0 -4.27505530852708 -3.62993521719958 -5.54141604535698 0 0 0 1 5 4 0.651985077859267
"705" 0 -0.363985106373713 1 0 -4.25465348359065 -3.71560605766562 -5.84699599413606 1 0 0 5 1 8 -0.115789589042514
"706" 0 -0.0179011704440528 0 0 -5.26712936690159 -4.8421109447494 -5.12550821676419 0 0 0 7 6 5 0.426260305095578
"707" 0 0.232195121150969 1 2 -3.3494527331668 -2.28025684647743 -3.09029012570616 0 0 0 3 3 1 1.38534272039495
"708" 1 0.182548737987257 0 1 -4.09110354725493 -2.39717047679413 -2.68050588700272 0 0 0 6 2 1 0.427216751991116
"709" 1 0.267851563819097 1 1 -2.27119450057152 -0.412516724994061 -2.47860507142793 0 0 0 1 0 2 0.919971122196645
"710" 0 -0.388069710203457 1 1 -4.57601868963069 -1.39604843747087 -4.76619208680696 0 0 0 8 4 6 0.0728064530740676
"711" 0 -0.113601431646248 1 2 -3.76095077622702 -2.55153753612345 -3.42734709632097 0 0 0 6 6 3 1.1484008470603
"712" 1 0.576045102902976 1 1 -1.74184645691661 -0.963877617328619 -1.83330044616182 0 0 0 1 1 0 1.71225658834803
"713" 1 0.559178237401265 0 2 -3.18365593278182 -2.84046866291798 -1.37053510520602 0 0 0 4 2 0 1.86697648476204
"714" 1 0.380572630381576 1 0 -2.1799276954156 -2.77655971635402 -3.60392629919863 0 0 0 3 2 5 0.637589952745292
"715" 0 -0.167940649872525 1 2 -4.11796552159066 -2.01585338490102 -3.5326977933136 0 0 0 6 1 3 0.721071249700642
"716" 0 0.0312165923898272 1 0 -3.90613539515944 -3.53557124725006 -4.90323437291957 0 0 0 5 2 6 1.41550978346176
"717" 1 0.262305774696657 1 2 -2.34405251446626 -1.26379840969576 -1.97162513534531 0 0 0 2 0 1 0.319296596697955
"718" 0 0.192634748100909 1 2 -2.77848351115765 -1.86759521506102 -2.6554555403346 0 0 0 2 1 2 2.3065594243504
"719" 0 -0.0174527570474623 0 0 -4.43967104164334 -4.79559419672379 -4.79679293170395 0 0 0 5 3 4 1.21560077663803
"720" 0 -0.0799219296406062 0 1 -4.75543349904543 -2.92759566994255 -4.22713212540974 0 0 0 6 3 5 0.852993933682122
"721" 0 0.467592836390283 1 1 -2.64310310951639 -0.930600985925355 -2.76235167583939 0 0 0 0 4 3 3.99988020552653
"722" 0 -0.08037073347277 0 1 -5.06846080088862 -3.28798679394884 -4.23247701170399 0 0 0 5 2 3 1.33565198262488
"723" 1 0.822857727639397 1 1 -1.11266774786194 -0.613492893310611 -1.18199514101732 1 0 1 0 0 1 1.75356283842291
"724" 0 -0.299180539549961 0 0 -5.37482985652261 -4.7634156671393 -5.77954118192261 0 0 0 8 4 3 0.226977638355791
"725" 1 0.403305829450432 0 1 -3.27763445730498 -2.39969634352221 -1.96242376052127 0 1 1 4 3 1 0.747192136124386
"726" 0 0.0726874432495153 1 2 -3.70090274382221 -2.05392089497526 -3.17826108622377 0 0 0 5 2 3 1.69082984961205
"727" 1 0.469004826141912 0 2 -3.57260363717128 -3.23087514817635 -1.15178995949011 0 0 0 3 1 4 0.990511156574676
"728" 1 0.278708659160837 0 1 -3.70054576033153 -2.13812714068484 -2.14889804822653 0 1 0 1 4 5 0.30079798775666
"729" 1 0.151725453830652 1 1 -2.834012196267 -0.875613570389113 -2.78347106853414 0 1 1 1 2 2 -1.20944055097247
"730" 1 0.37013863390439 0 0 -3.33412293238413 -4.17492449294649 -3.10131369468612 0 0 0 5 8 4 1.43962882801201
"731" 0 0.485153181510294 0 0 -3.71589992636475 -4.93504079994785 -3.82923929688159 0 0 0 3 1 3 2.95385236507634
"732" 0 0.0533390706530809 1 2 -3.29973178667771 -2.24926743934733 -3.40995372459393 0 0 0 5 1 3 1.54484004920116
"733" 0 -0.443475536951203 0 0 -5.85091188845778 -5.07694751452529 -6.36779590511904 0 0 0 8 3 4 -1.16073349895393
"734" 1 0.699514040043404 0 2 -2.56631078051761 -2.72322005116264 -1.06160831198188 0 0 0 2 2 0 2.5431879944971
"735" 0 -0.134403516780125 1 2 -3.90142600631407 -2.13897119243491 -3.59310389898379 0 0 0 2 1 3 0.531087340162777
"736" 0 0.274566856309298 0 0 -3.9969401792884 -4.80602134461911 -4.34696715388159 0 0 0 4 4 3 2.28233886154526
"737" 0 0.169164641475895 0 1 -5.02362503262031 -3.04544607498221 -3.41766577076421 0 0 0 5 1 9 1.61629135756732
"738" 1 0.240731497147196 1 1 -2.353441023537 -0.767892793545315 -2.7563812765866 0 1 0 3 3 0 -0.183307776466338
"739" 1 0.143865817219251 0 1 -3.71846778015529 -2.22547288634272 -2.53934969312538 0 1 0 9 1 1 0.282912416204271
"740" 1 0.166210080107315 0 0 -4.00938106797213 -4.4885466016265 -4.07315116736082 0 0 0 6 5 3 -0.349201920504649
"741" 0 0.0554178741707127 1 1 -3.61817105400363 -1.72724641010741 -3.81982052014835 0 0 0 3 2 3 0.729873808368808
"742" 1 0.430236472933709 1 1 -2.15892475676155 -0.546847423212751 -2.16266163687004 1 0 0 3 1 2 0.77479616538634
"743" 1 0.784062744255699 1 2 -0.899509987794399 -0.836497195446463 -0.56535021834912 1 0 0 5 1 0 2.77240271849581
"744" 1 0.739553864629788 0 1 -2.8737259654451 -1.63668138306051 -1.10150363086742 0 0 0 4 3 1 2.25596962251201
"745" 1 0.31526442615572 1 0 -2.18186929127396 -2.37518161847067 -3.43722806838789 0 0 0 2 3 8 1.35092090704269
"746" 1 0.311079718882206 0 2 -3.73309119820607 -3.00545232589035 -2.2642078411314 1 0 0 5 6 1 0.489606462824803
"747" 1 0.537529714022592 0 2 -2.85444063170034 -2.54364320387658 -1.65644201597314 0 0 1 1 2 1 2.45990018508011
"748" 0 -0.146408689949269 0 1 -5.30856369884099 -3.11207179320907 -4.22722015244667 0 0 0 4 1 1 0.177776352290031
"749" 0 0.154371161360454 0 1 -4.64042164941306 -2.9552279999113 -3.2911466288615 0 0 0 2 0 0 2.37354751022282
"750" 1 0.406636314384623 1 0 -2.13244357551824 -2.52228443673972 -3.46089807927031 0 0 0 1 0 4 -0.268630348072586
"751" 0 0.393008300197405 0 2 -4.22446110433971 -3.77970343124433 -2.21563087891865 0 0 0 4 4 2 2.6465993009876
"752" 1 0.4759432532141 1 1 -2.0731326718653 -0.646920941733941 -2.11089885215536 0 0 0 2 3 3 1.88310867849241
"753" 1 0.477494414530878 1 2 -2.5370837895462 -1.34673968246685 -1.4977472386874 0 1 0 0 1 4 1.19392528202861
"754" 0 0.0608426286606577 1 0 -3.53186504868377 -3.56895177471094 -4.54882469694739 0 0 0 1 3 5 2.26787716575706
"755" 1 0.00682816343048269 1 2 -3.37726845468286 -1.12484518855515 -2.77102064960225 0 0 0 6 0 4 -1.2659999291143
"756" 0 0.141711917301389 1 1 -3.61057997976595 -1.69197010369068 -3.47248357825482 0 0 0 2 5 6 0.893505265148373
"757" 0 -0.0261502821253465 0 2 -5.12995300390273 -3.86444934287888 -3.47112568738005 0 0 0 6 1 4 1.17703351464337
"758" 0 0.0306726451606218 1 0 -3.66904004255619 -3.3584211928308 -4.49712191808299 0 0 0 5 3 3 1.23874996890528
"759" 0 -0.112810773920029 0 2 -5.11187851009197 -3.38928734325975 -3.76844547437258 0 0 0 6 3 4 1.11338709922281
"760" 1 0.381180187934288 1 1 -2.28648662894564 -0.569713795205708 -2.09243679166076 0 0 0 3 0 0 0.89519265384904
"761" 0 0.141481084417343 0 1 -4.60594341657475 -3.16953500383208 -3.22416042294705 0 0 0 5 3 4 2.14518447457232
"762" 1 0.0229606895503575 1 1 -2.9218752249828 -0.633723979755101 -2.94684324981121 0 1 0 3 1 2 -0.906462937013389
"763" 0 0.103302611503566 0 0 -4.9075548408031 -4.809912836558 -4.8268596256664 0 0 0 5 5 6 2.31112703462015
"764" 0 -0.0142120643419498 1 2 -3.88572650925403 -1.94228564178715 -3.49709059225332 0 0 0 3 3 5 1.70246403005711
"765" 0 0.343897607819963 1 1 -2.9632479583543 -1.65167207009016 -3.10269272220619 0 0 0 3 3 3 3.08062150277203
"766" 0 0.072115630211475 1 1 -3.28086127392463 -1.9323939221402 -3.5836682825517 0 1 1 6 3 7 0.603052881476285
"767" 0 -0.0680486757210797 1 2 -3.74487544902173 -2.16301565919406 -3.53017994696142 0 0 0 3 6 3 1.25601528641034
"768" 1 0.42712630074343 1 2 -2.01635242871726 -0.824505761243069 -1.65686711945165 1 0 0 4 2 3 0.766840124612828
"769" 0 -0.207743989920903 1 0 -4.24283535341979 -3.96031006594494 -5.98291418953029 0 0 0 4 3 7 0.142847447872337
"770" 0 0.192991352916344 0 0 -4.52200573544791 -5.08377048728107 -4.50078395604508 0 0 0 6 5 5 2.50173035226447
"771" 1 0.438818664957708 0 1 -3.43505544580102 -2.29963267361149 -2.05264378122996 0 0 0 3 4 0 0.700284986557219
"772" 0 0.107547741256057 0 2 -4.34613871365088 -3.59007110355509 -3.34764842185962 0 0 0 9 3 3 2.16895304236974
"773" 0 -0.287027354299128 0 2 -5.58704498670191 -3.86333666508428 -3.86627120968515 0 0 0 8 6 4 -0.0563966086513363
"774" 1 0.0354015345485168 1 2 -3.2534718021546 -1.10467923637035 -2.30036598340655 0 0 0 5 1 5 -0.395104411922602
"775" 0 0.0226741721146999 1 2 -3.20499351957545 -2.14114672128645 -3.30197093891005 0 0 0 3 3 1 1.19399124234204
"776" 1 0.511522071400122 0 0 -2.95774680680931 -3.82019807468747 -3.22365780210863 0 0 0 5 3 2 1.22198343079131
"777" 1 0.385542536607438 1 2 -2.174179150435 -1.01656940220711 -1.48464963479864 0 0 0 1 0 3 0.322750690668611
"778" 0 -0.145224274072938 0 1 -5.26984964358183 -3.17872925546478 -3.99873508219542 0 0 0 5 3 7 0.651065125545751
"779" 0 -0.0493398122666549 1 2 -3.5261158817439 -1.88448435158019 -3.4671732331478 0 0 0 3 2 7 1.39711504896095
"780" 0 0.155031148904469 0 1 -4.51631094857874 -3.2114101860532 -3.63011213986149 0 0 0 3 3 3 1.21757006286898
"781" 0 -0.18639059580317 1 0 -4.06233176990771 -3.41874863696716 -5.0343903224139 0 0 0 1 4 5 0.630269109146657
"782" 0 0.0846533546434408 0 0 -4.58918294984449 -5.01296186438738 -4.89946470719044 0 0 0 5 6 5 1.17988890483964
"783" 1 0.567602947159327 1 1 -1.9138246720599 -0.128219479504523 -1.71699352449643 0 0 1 2 2 1 1.32460555678347
"784" 0 -0.0559429013648508 1 0 -3.31442710936322 -3.60296508872842 -4.91064128605995 0 0 0 6 4 4 1.07421330804096
"785" 1 0.403855017445067 1 2 -1.88670580345003 -0.636043585519659 -1.33451065550776 0 0 0 1 1 1 1.00737339476582
"786" 0 -0.188866743482408 0 1 -5.72845512052658 -2.78340038503453 -3.93285832070121 0 0 0 5 2 2 0.760769886327669
"787" 0 -0.251404027685312 1 1 -4.14740318311954 -1.34699324295427 -4.04687709741678 0 0 0 4 1 2 0.429229531152383
"788" 0 0.383097732871356 0 2 -3.95949767624343 -3.45507568674244 -2.53624293741025 0 0 0 1 4 1 2.6514225535641
"789" 0 -0.225220667274597 0 1 -5.45130953707147 -2.9680296338594 -4.40488473880432 0 0 0 8 4 0 0.733476299952789
"790" 1 0.72557940366202 1 1 -1.54770302990512 0.144434742828563 -1.27535352994447 0 0 0 0 0 4 2.34271537120299
"791" 1 0.796068035349131 0 2 -2.69802692559975 -2.60850611145969 -1.17686482042582 0 0 1 1 2 1 2.23428224416668
