"A" "L_bin" "L_cat" "M_cont" "M_bin" "M_cat" "contY_binMcontM_EMint" "contY_catMbinM_EMint" "contY_catMcontM_EMint" "binY_binMcontM_EMint" "binY_catMbinM_EMint" "binY_catMcontM_EMint" "countY_binMcontM_EMint" "countY_catMbinM_EMint" "countY_catMcontM_EMint" "C"
"1309" 0 0 0 -0.173282859110481 1 2 -4.32567588076298 -2.16464348715711 -3.79366799832801 0 0 0 2 0 2 0.747468807429407
"1310" 0 0 1 0.23344441664403 0 0 -3.66212192829028 -4.27935114423124 -3.78797067461711 0 0 0 2 3 2 1.77580842917547
"1311" 0 0 1 0.278126839626342 1 0 -2.73677567528864 -3.49799978509327 -3.91466408555722 0 0 0 7 1 8 1.24688332724218
"1312" 1 1 1 0.899650512254333 1 1 -0.114962295044759 -0.12990386344805 -0.318757695244061 0 0 1 2 0 0 0.94777391334808
"1313" 1 1 2 0.655975872312414 1 1 -1.20646109349908 -0.390869061877402 -1.23004330473378 0 0 0 0 0 1 0.630653595346738
"1314" 0 0 2 0.409162114388632 1 0 -2.67856996101382 -2.95741776280707 -3.81923978703598 0 0 0 2 0 3 1.83425589703135
"1315" 1 1 1 0.870180459773681 1 2 -0.440631812271031 -0.519236843885857 -0.327366492037831 1 0 1 2 0 0 0.925696712666105
"1316" 0 0 2 0.478200346637125 1 0 -2.3423309793421 -3.07412005850198 -3.94623536595493 0 0 0 4 5 7 1.66661088029775
"1317" 0 0 2 0.114917467197422 0 2 -4.51175780480351 -3.71036420087056 -3.22732984633938 0 0 0 3 2 2 0.769499452777448
"1318" 1 1 1 0.475312267758535 1 2 -1.17205945767934 -0.483069280228295 -0.671110679712997 0 0 0 2 0 1 -0.38116716208101
"1319" 0 1 1 0.273189187915072 1 2 -2.32009837435715 -1.53831177499729 -2.24772737022845 0 0 0 0 1 3 1.02975022427743
"1320" 1 1 2 0.836451756964954 1 1 -0.676286456570567 0.0692661684433392 -0.632865253690333 0 1 1 1 0 1 0.70178648399914
"1321" 0 1 2 0.220379933176304 0 2 -4.09771167641464 -3.39114872892658 -2.48949899004369 0 0 0 2 4 1 0.612280033036703
"1322" 1 0 1 0.883470179303445 0 2 -2.36034814203004 -2.56451904446809 -0.384874024877927 0 1 1 1 2 0 1.66748080526282
"1323" 0 0 1 -0.159358714448672 1 2 -3.69185916228162 -1.92990784445251 -3.63514329795657 0 1 0 5 1 5 -0.445157038048059
"1324" 0 0 2 0.294469907378208 1 2 -2.9009652823747 -1.98509338677921 -2.85568056106811 0 1 0 1 2 4 0.949233050723718
"1325" 0 0 1 -0.309562203530148 1 1 -4.14603614521724 -1.43636715363084 -4.44918901046823 0 0 0 8 1 1 -1.22384835378296
"1326" 1 1 0 0.28613882231662 1 2 -2.04312991317938 -0.944036440337832 -1.90587811565482 0 1 0 0 2 2 -0.0341263421310474
"1327" 1 1 1 0.970929067665449 0 1 -1.54067666549764 -1.99500995178004 -0.0663888704763624 0 1 0 3 3 0 1.44690595546472
"1328" 0 0 0 -0.202777575286957 1 0 -3.92954240980134 -3.35037847909577 -5.32343295429723 0 0 0 3 2 3 0.230152856081566
"1329" 0 1 1 0.336539497087819 1 1 -2.47912914811777 -0.842622130941747 -2.60190542187842 0 0 0 3 1 3 0.386736894515213
"1330" 0 1 2 0.197953234108427 0 1 -4.52091080993544 -2.62742419597585 -3.19647019221662 0 0 0 3 4 3 0.296275103651871
"1331" 0 1 0 -0.113328495264038 0 2 -4.89438105044984 -3.44210772238792 -3.31483590425973 0 0 0 4 4 2 0.719233412529603
"1332" 1 1 2 1.14925051481533 0 1 -1.30184582433021 -2.10396886932466 0.326615673898464 0 0 0 0 2 0 2.41813093735622
"1333" 1 1 2 1.23764500748148 1 2 0.433670456223813 -0.555202360512684 0.819881527574227 0 0 1 0 0 3 3.44268132395491
"1334" 1 0 1 0.73090970728324 0 1 -2.32292591308581 -1.76281603573281 -1.12007031326214 0 0 1 4 2 0 0.689603092416323
"1335" 1 1 0 0.463525137343812 1 2 -1.74603679183233 -0.699182492415425 -1.01968317959981 0 1 0 3 1 1 1.60727339435141
"1336" 1 1 1 0.401030797183944 0 2 -3.27431365293857 -2.70738049930903 -1.26790761296089 0 0 1 0 3 1 -1.42414137457499
"1337" 1 0 2 0.656416089484759 1 2 -1.50685121074537 -1.24108441111527 -1.16451064785092 0 0 0 2 0 0 0.460206415629208
"1338" 0 1 0 0.11173840604724 1 0 -3.37671495027671 -3.28357690202364 -4.42564046558624 0 0 0 4 2 3 0.764767085924103
"1339" 1 1 1 0.682516457973616 1 2 -0.989088287801526 -0.590793591503588 -0.579745221789739 1 0 0 0 0 0 0.961944191152258
"1340" 0 1 0 -0.108486590770866 1 1 -3.70758194774644 -1.30537197430613 -3.63534670576587 0 0 0 3 4 2 0.999501640439743
"1341" 0 1 1 0.479015959565951 1 2 -2.13008456210791 -1.08387000209395 -1.87191692036785 0 1 0 3 3 1 1.21432702542935
"1342" 0 0 2 0.108394296861159 0 2 -4.52621656156366 -3.8105245912106 -2.93312887735962 0 0 0 3 7 1 0.649687849392552
"1343" 0 0 1 0.122237682933854 1 1 -3.0262671302377 -1.37672297545344 -2.99542690462883 0 0 0 3 0 6 0.882283899207449
"1344" 1 1 1 1.10898180118925 1 1 0.0294686144748328 -0.491962847196428 0.342158788856161 0 1 1 0 0 0 1.68469686758571
"1345" 1 1 2 0.820476857658984 1 2 -0.659409531559486 -0.377696123940554 -0.127247389182026 0 1 1 1 1 0 1.43445185635012
"1346" 0 0 2 0.157570362458829 1 0 -3.12985986837202 -3.28070103894229 -4.4551007277136 0 0 0 1 4 3 0.618792987497137
"1347" 0 0 1 0.0261309260024485 1 0 -3.43366886902119 -3.16018089805709 -4.40041180009677 0 0 0 7 4 2 0.794443390071501
"1348" 1 0 2 0.806061161216186 1 1 -1.05517655146129 -0.81710731773955 -0.912695764833824 1 1 0 1 0 1 1.88494690842614
"1349" 1 0 1 0.421072654406698 1 0 -1.78058926888209 -2.36862740409328 -2.93176958143307 0 0 1 3 0 2 -0.44095577352938
"1350" 0 0 2 0.442473187528452 1 0 -2.29878041410115 -3.17517552130364 -3.80591416536128 0 0 0 3 2 6 1.99258901373938
"1351" 1 0 1 0.760960544115294 1 1 -1.19574027082902 -0.152172738327185 -0.41139628676698 0 0 1 1 0 1 0.345068414919734
"1352" 0 0 1 0.091179449318229 0 2 -4.39619569196488 -3.17648265610609 -3.00557806051168 0 0 0 6 3 3 0.644683923175335
"1353" 0 1 0 -0.149437607022556 0 2 -5.15462219366535 -3.61442296900716 -3.47435647178653 0 0 0 4 6 3 0.0746100441239873
"1354" 1 1 1 0.920204858170953 1 0 -0.420772063194486 -1.96934224857221 -1.56668331854146 1 0 0 2 3 3 1.51344559624286
"1355" 0 0 2 0.581112550170721 0 2 -3.76376872904453 -3.15656299556671 -1.80528818035102 1 0 0 4 5 2 2.63683198345338
"1356" 1 1 2 1.19201367787118 1 2 0.30192123179273 -0.445345910864313 0.641397093267379 0 0 1 0 0 0 3.13143442906361
"1357" 1 1 1 1.1747990391791 1 1 0.315729786279263 0.185215312868849 0.0471299205825204 0 1 1 1 0 0 2.3651838304451
"1358" 0 0 2 0.62982954391524 1 1 -2.21873961209679 -1.29252218312908 -2.23501884024529 0 0 0 6 3 3 2.21067302631665
"1359" 1 0 2 0.930509145891764 1 0 -0.614187750972431 -2.19973306682896 -1.84757438705678 0 0 0 2 1 2 1.36067235292643
"1360" 1 1 0 1.2220950334164 1 0 0.339574109044321 -1.98031084436915 -1.11126074560655 1 0 0 0 1 2 3.8204045045645
"1361" 1 1 0 1.01935749748865 1 2 -0.230663160078732 -0.701909014748042 0.44012584079369 1 1 0 1 1 0 2.86807133649084
"1362" 0 0 2 -0.0858686485583808 0 2 -5.25098503804417 -3.45089394981705 -3.21029908210969 0 0 0 5 1 4 0.178597056760639
"1363" 0 1 0 0.246435227131581 1 2 -3.08002240525501 -2.19151388664777 -2.61945855100971 1 0 0 3 2 5 2.03615337973284
"1364" 1 1 1 0.613532562768338 1 1 -0.866245231813852 -0.00231139226656249 -0.815906987165336 0 0 0 1 0 0 0.136336555290972
"1365" 0 1 0 0.0471862285892447 0 0 -4.54093525047728 -4.38689589238147 -4.37547233924491 0 0 0 2 4 3 0.686767478073859
"1366" 1 0 2 0.253049455389728 1 0 -2.01841572995313 -1.88197484214853 -3.43451949241755 0 0 0 2 5 3 -0.282424267629929
"1367" 1 1 0 0.465039938089779 1 2 -1.696711480565 -0.738102943918616 -1.66896467606149 1 1 1 1 3 3 0.208157460279986
"1368" 0 0 0 0.320477812908704 1 2 -3.06577578083083 -2.03905527742827 -2.74982765299822 0 0 0 5 3 0 2.71446438762295
"1369" 0 0 1 0.510478540840746 1 2 -2.30835924817878 -1.88983991404686 -2.04133151526409 0 1 0 1 3 1 1.33208810447513
"1370" 0 1 0 0.347330757465051 0 2 -3.75754445441017 -2.93047424877099 -2.39085201747557 0 0 0 3 3 3 2.23829283434143
"1371" 0 0 2 0.346618533617889 0 2 -4.04888517326439 -3.48609328992583 -2.90860298604988 0 0 0 1 8 2 1.612697870816
"1372" 0 0 1 0.142502653664919 0 1 -4.09473695965791 -2.76495858856804 -3.11031106915849 0 0 0 2 1 5 0.548207734258573
"1373" 1 1 0 0.436750632001486 1 2 -1.52196325370375 -0.753228347070698 -1.26304521755561 1 1 0 3 0 1 0.657978243335001
"1374" 0 0 2 0.270380269477332 1 2 -3.21021233998671 -1.68048444738452 -2.59242522748301 0 0 1 5 4 1 1.24975329054109
"1375" 0 0 1 0.198682567659535 0 0 -4.02097595247239 -4.55038226662305 -4.16076857061062 0 0 0 5 1 7 -0.00427053793051546
"1376" 1 1 2 1.09736601591853 1 2 -0.192256997193165 -0.528892867922136 0.0871199194876014 0 1 0 0 0 0 2.38742212506328
"1377" 1 0 2 0.964467064327038 1 0 -0.769171950454054 -2.03924654842649 -1.73154402841267 0 0 1 0 2 4 2.02941856409821
"1378" 1 1 2 1.05260867013206 1 2 -0.108621047150418 -0.884410163278636 0.069936776919218 1 1 1 0 0 0 1.96062055502785
"1379" 0 0 2 0.113173496680868 1 0 -3.47340979812653 -2.95528537027638 -4.63258588006996 0 0 0 3 4 3 0.0287080859133466
"1380" 0 0 0 0.0849808741548665 1 2 -3.35630770070933 -2.04266193387761 -2.98111067549251 0 0 0 4 4 2 1.84910695949478
"1381" 0 1 1 0.377120102959508 1 1 -2.24561677111594 -1.05641851959579 -2.20648475558673 0 0 1 2 0 3 0.52648821944581
"1382" 0 1 2 0.414244878873116 1 2 -2.30443087473317 -1.49749420568466 -1.88550356378461 0 0 0 3 1 3 1.38314652243536
"1383" 0 1 2 0.234081398341476 0 0 -4.41689462893474 -4.68281989915445 -4.38219731564469 0 0 0 5 4 9 0.319371118484427
"1384" 0 1 0 0.175479829649012 1 1 -3.20141921242538 -1.24930402189629 -3.09885672588586 0 1 0 1 0 2 1.01436803668254
"1385" 0 0 0 -0.0600340798584999 1 0 -3.74884225216571 -3.4636210407287 -4.87193183063615 0 0 0 2 0 3 0.721516964097793
"1386" 0 1 2 0.229050297640392 0 0 -3.66652313854549 -4.29566194916453 -4.03482418258605 0 0 0 4 6 5 1.36709851508429
"1387" 1 1 1 0.991338915983098 0 1 -1.70191317136102 -1.60170634806462 -0.108869857160162 0 1 0 2 0 0 1.84721297966573
"1388" 0 0 1 0.189828250445335 0 2 -4.21204634535071 -3.33879170044069 -2.85374818068991 0 0 0 3 4 4 0.355989980751679
"1389" 1 1 0 0.252366758958803 1 1 -2.09994741994337 -0.31306987880979 -1.92209633544215 0 1 0 2 0 0 -0.0764185815340637
"1390" 1 1 1 1.17717653350922 1 2 0.66050857028992 -0.284979433339371 0.645498624698481 0 0 1 0 0 0 2.06530201214731
"1391" 0 1 0 0.2345400443449 1 2 -2.89156416455222 -2.01444079613427 -2.55306855168032 0 0 1 7 2 2 1.58121248263666
"1392" 1 1 1 0.885711788982127 1 1 -0.532071689049339 0.565966011066831 -0.573116319889739 1 0 0 0 0 0 1.14008590663382
"1393" 1 1 1 0.71266504488751 1 2 -1.02247758438336 -0.564291932942163 -0.693266827973183 0 0 0 0 1 0 0.363911966554128
"1394" 1 0 0 0.349650484285969 1 0 -2.30228025375664 -2.3512398940945 -3.59935231045839 0 0 0 3 4 2 -0.0296961193237326
"1395" 0 1 1 0.160247124078172 1 1 -2.96369555251569 -1.35222007724167 -2.50229756313401 0 0 0 4 1 2 -0.204132372853157
"1396" 1 0 1 0.505057595716522 1 0 -1.81000402607671 -1.99673672082552 -3.07517427068019 0 0 0 2 2 5 0.121167420737954
"1397" 0 1 0 0.163268222881141 0 0 -4.58044719659306 -4.67586276306592 -4.0587714608893 0 0 0 6 7 4 1.46660966008799
"1398" 0 0 1 0.318732301790807 1 1 -2.86089218663049 -1.21088263065522 -2.51648473600016 0 0 0 3 0 5 0.717808797075044
"1399" 0 1 0 0.173902452898185 0 1 -4.26967705240562 -2.63570448218115 -3.18916122958372 0 0 0 3 2 3 1.40396514469246
"1400" 0 1 0 0.284534857948979 1 1 -2.88786883549271 -1.0456226173903 -3.10276110159831 0 0 0 3 3 1 2.50684453737423
"1401" 1 1 1 0.931802548380847 0 1 -1.62216612005076 -1.45961579704004 -0.516044037580382 0 0 1 0 1 2 0.900322358968047
"1402" 0 0 0 -0.330872238763801 0 0 -5.64769639736466 -5.40720854335083 -5.73760448259705 0 0 0 4 7 5 0.110391343156906
"1403" 0 1 2 0.14076756517068 1 0 -3.08837350289817 -3.01891148211587 -4.44140970357767 0 0 0 2 2 8 -0.138595615600932
"1404" 1 1 1 0.711187144597939 0 2 -2.07256631073747 -1.91185484125884 -0.434437852527229 0 0 0 0 2 0 1.33019141914236
"1405" 1 0 2 0.459404959916654 1 0 -1.91980790428586 -2.47775424562096 -3.06793447908195 0 0 0 0 0 1 0.436388322488414
"1406" 1 1 1 0.719203542944164 1 0 -0.620779215335641 -1.91929180568428 -1.70142541741005 0 1 0 2 2 3 0.734500220567715
"1407" 1 0 1 0.798791981285354 1 2 -0.60075988823128 -0.609220261842681 -0.622524026472997 0 1 1 2 1 2 1.49113269090021
"1408" 0 0 0 -0.143812947538296 1 0 -3.94167195659287 -3.29919651950939 -5.29962413046508 0 0 0 4 3 8 1.08259284775192
"1409" 0 1 2 0.309732537609158 1 2 -2.91344447902192 -1.34265834898365 -2.33169992443059 0 1 0 2 0 2 1.0506354464674
"1410" 0 1 0 -0.243890078884723 0 1 -5.19646584292446 -2.94638323960362 -3.93030848044096 0 0 0 4 1 2 -0.444736589508804
"1411" 1 1 0 0.558977605129612 1 2 -1.59087047772259 -0.60388785935291 -1.01991730610054 1 0 0 3 1 2 1.12366989770323
"1412" 0 1 1 -0.024910561303762 0 2 -4.53032310502147 -2.89223129344326 -2.59743606569688 0 0 0 7 2 4 0.332154756455142
"1413" 1 0 0 0.408103096866474 0 1 -3.40731264825142 -2.46284139550645 -2.06814169245701 0 0 0 6 1 2 0.491021702272709
"1414" 1 0 1 0.918540258238977 1 2 -0.971872038431697 -0.775792132832255 -0.475908500215237 0 0 1 0 1 0 1.29962093427473
"1415" 1 0 1 0.770165497884015 1 1 -1.17438321884287 0.0568519094462199 -1.28669866329843 0 1 0 0 0 1 0.283274165984459
"1416" 1 0 1 0.96697204842837 1 2 -0.283358286915228 -0.643163617370371 0.226578119507284 0 0 1 1 1 0 2.00911426773282
"1417" 1 0 1 0.462497233674039 1 0 -1.55843853479479 -2.26356913841805 -3.08221812625806 0 0 1 0 3 4 -0.263316010516221
"1418" 0 1 0 0.261036312534846 1 0 -2.96394307865864 -2.6800071636076 -4.2924987928519 0 0 0 4 1 5 1.77654419264843
"1419" 0 0 2 0.260065186558045 1 1 -2.73277881181344 -1.20037826840777 -2.97617318204842 0 0 0 3 2 5 1.62650528286766
"1420" 0 0 0 0.403846585680512 1 1 -2.71287693444656 -1.72187545544061 -2.79520756346793 0 0 0 4 1 2 2.1590275561282
"1421" 0 1 2 0.390641251821036 1 0 -2.65134875980123 -2.82462259300926 -3.42071668264623 0 1 1 3 1 4 1.93774118736515
"1422" 1 1 1 0.500483071312906 0 2 -2.49399505524716 -2.63063435786324 -1.04099110990355 0 0 0 0 6 1 -0.429100905024679
"1423" 0 0 1 0.0730134606752345 0 2 -4.25125586273617 -3.15982397840478 -2.86825354841418 0 0 0 3 5 2 0.111857567532085
"1424" 0 1 2 0.0342278714494199 1 0 -3.09452473158851 -2.95361735612824 -4.34936102904041 0 0 0 6 2 8 0.126282278809716
"1425" 1 0 1 0.454410966150281 1 1 -1.75687801880255 -0.506953402374077 -1.67538173152604 0 0 0 0 0 0 -0.174721662282341
"1426" 0 0 2 0.228497123749963 1 1 -3.17090111331279 -1.49399980761992 -3.06576218792707 0 1 0 2 0 2 0.707417381655026
"1427" 0 0 2 0.14447602592573 1 2 -3.54027629422263 -1.9209501842301 -2.97201219945189 0 0 0 2 3 2 0.608591724949354
"1428" 0 0 1 -0.0598080862190009 0 0 -4.83166705966811 -4.62948971789357 -4.52510799477464 0 0 0 7 2 7 0.243048830705171
"1429" 0 0 0 -0.0301453616427088 1 2 -3.63929560349768 -2.4835379766242 -3.28439231404719 0 0 0 2 2 6 0.946622383776434
"1430" 0 0 2 0.211172511031993 0 1 -4.8722287471225 -2.79627804467212 -3.29689517497084 0 0 0 5 0 4 0.836663330158081
"1431" 1 1 1 1.1617379126045 1 2 0.221196646611123 -0.369599350010863 0.834575905212315 1 1 1 1 0 0 2.79335946919332
"1432" 1 1 1 0.936538950350173 0 0 -1.70318014295053 -3.33482484229253 -1.39703733488731 0 0 0 1 0 4 1.40296959304868
"1433" 1 0 1 0.743688073555411 1 2 -1.01232735204441 -1.00050230314691 -0.620545701148717 0 1 0 2 0 0 1.49987725745738
"1434" 0 1 1 0.389791664428292 1 2 -2.42459666593222 -1.81184458030385 -1.86216447675812 0 1 0 0 3 4 1.10796173651495
"1435" 1 1 1 1.0817731183776 1 2 -0.20837541408522 -0.396316707063636 0.315359755908281 0 1 1 0 0 1 2.17944297285738
"1436" 1 1 0 0.428288955672415 0 0 -3.12699330342014 -3.72654229509923 -2.75534016988146 0 0 0 6 4 2 0.632411054950044
"1437" 1 1 0 0.212776140537564 1 1 -2.17594210051259 -0.328592815124576 -2.34722724476644 0 1 0 3 0 1 -0.518721950753727
"1438" 1 0 2 0.567334593109407 1 0 -1.52000389913592 -1.73833576714155 -2.40795663543699 1 0 0 0 1 2 0.33480173582244
"1439" 1 1 1 1.10540600444346 1 2 0.101076632360531 -0.512344115082184 0.331983475694038 1 1 0 0 0 1 2.23190036986092
"1440" 1 0 2 0.806813030493722 1 1 -1.30953556470242 -0.15332957812492 -1.00282617101368 0 0 1 1 0 1 1.84752684064556
"1441" 1 0 2 0.985690810185588 1 1 -0.621285741601352 -0.0643780597608768 -0.479493256185131 0 0 0 0 0 0 2.3284103988712
"1442" 1 1 0 0.529957056798211 1 0 -1.20372705154118 -2.07241852411867 -2.58233900854134 1 0 0 2 5 4 0.19735179426343
"1443" 1 1 1 0.672479633492947 0 2 -2.07711968190497 -2.03431700407135 -0.738199959764111 0 0 0 5 3 0 0.134532481989646
"1444" 0 0 1 -0.243966270275219 0 0 -5.35705988253811 -4.56532553450147 -4.89066398927564 0 0 0 4 7 5 -0.983695397658445
"1445" 0 1 0 0.339506751240548 0 1 -4.10647401047826 -2.80533972846128 -2.93120160443669 0 0 0 7 5 0 2.49250288563632
"1446" 1 1 1 1.12275205810299 1 2 0.189067964601337 -0.358156130810741 0.276246048400906 0 0 1 1 0 0 2.40004813296465
"1447" 1 1 1 0.993043270976047 1 1 -0.374426077874056 -0.0870473244159176 -0.359160331151409 1 1 1 1 1 0 0.777268353078408
"1448" 0 1 0 -0.274226817532012 1 0 -3.93489280248064 -3.40494761701346 -5.41500567810643 0 0 0 4 3 4 -1.66956691133126
"1449" 1 0 2 0.387356215271383 1 1 -2.12014311817498 -0.482175834160446 -2.35034841959291 1 1 0 0 0 5 0.402137760976639
"1450" 1 0 1 0.483376867360152 1 1 -1.48380724558385 -0.596956798438982 -1.82316104547117 0 1 0 0 0 0 -0.277064787066748
"1451" 1 1 2 0.791432385403976 1 1 -1.15537884513017 0.0985032279956359 -0.559455268954149 0 0 0 0 0 0 0.811117507130079
"1452" 0 1 0 -0.0183693348692937 0 1 -4.49693951336947 -2.78197450098012 -3.43604225944952 0 0 0 8 2 3 0.414361352123255
"1453" 0 0 1 0.347117641004523 0 2 -3.73075260973325 -3.10084461720852 -2.22600073458363 0 0 0 3 3 3 1.95581340781122
"1454" 0 1 2 0.46882171576409 1 2 -2.34327981368853 -1.57934888201645 -2.22039083308321 0 0 1 2 5 2 2.0300101360654
"1455" 0 1 1 0.194032530885215 1 2 -2.70137828530753 -1.59695334284717 -2.61863692104373 0 0 0 4 2 2 0.41370914281468
"1456" 1 1 0 0.846871891310432 1 1 -0.434567875016652 -0.0226942254024928 -1.16775891112158 0 0 0 0 0 1 2.4737245283346
"1457" 0 0 1 0.205382513160648 0 0 -4.05249829625319 -4.33526669343124 -4.12094108412666 0 0 0 2 4 4 0.779735494969309
"1458" 1 0 1 0.695215067959744 1 1 -1.0918212224255 -0.257658278440959 -1.02032013692255 0 1 0 2 0 1 0.214975961174329
"1459" 0 1 2 0.287818602448998 1 2 -2.66392982087078 -1.51081542581298 -2.55824664895325 0 0 0 2 3 6 1.46064523200889
"1460" 0 0 2 0.0343464311447228 1 2 -3.19281015342342 -2.0589253501829 -3.50830171922513 0 0 0 0 3 2 0.140392527381665
"1461" 1 1 0 0.592923593348796 1 1 -1.10384069283976 -0.143891361227782 -1.42826641562769 0 1 0 0 0 0 1.32694012410299
"1462" 0 0 0 0.288480429765489 1 2 -2.84172628751606 -2.30255529170722 -2.7106985174202 0 0 0 2 6 4 2.92078932600087
"1463" 1 1 2 0.430269206168687 1 2 -1.47272659638012 -0.801837954408776 -1.16849036977351 1 1 0 2 0 1 -0.294012788910018
"1464" 0 0 2 0.26321163232327 0 0 -4.04805431115815 -4.79706625109835 -4.04180207565906 0 0 0 2 5 3 1.12305903852382
"1465" 1 0 2 0.571212678011988 1 1 -1.30673458599051 -0.592761023668135 -1.28718353399347 0 0 1 0 1 1 0.500938826339301
"1466" 1 1 1 0.850682169627074 1 1 -0.355687700845794 -0.174036672854907 -0.493396550286129 1 1 1 0 0 0 1.23860670818439
"1467" 0 1 0 0.0572802634020118 0 1 -4.49291537707664 -2.65559391767252 -3.00822365201981 0 0 1 5 3 2 0.331937872319943
"1468" 0 0 0 -0.54365748248299 1 0 -5.1487280363743 -3.52641735329058 -5.98093309690557 0 0 0 4 2 4 -0.78106040737706
"1469" 0 1 1 0.47185211224525 0 0 -3.1379742511891 -4.11420380169695 -3.11729986879108 1 0 0 7 4 2 1.82313782326916
"1470" 1 1 1 1.17027402500513 1 2 0.146977272693751 -0.195997019235666 0.712362507408611 1 1 1 1 1 1 2.09307054121919
"1471" 1 1 0 0.304002961825728 1 1 -1.6878641414708 -0.475781299501304 -1.86486035681933 0 0 0 1 0 3 -0.167853068944193
"1472" 1 0 2 0.429285188124604 1 1 -1.72719485075003 -0.430872976371071 -2.06708071027784 0 0 0 2 2 2 -0.192541494626319
"1473" 0 1 0 0.400831060519751 0 2 -3.72005846065377 -3.1516415859259 -2.05636367774576 0 0 0 2 1 1 2.64786375142333
"1474" 1 1 2 0.591221501582902 0 2 -2.72360672559367 -2.42248226352408 -0.681437021871517 0 0 1 2 0 2 0.341003792525817
"1475" 0 0 1 0.194860007358604 1 0 -3.13472028918411 -3.50800864499633 -4.24264276749748 0 0 0 6 1 6 -0.589036755262706
"1476" 0 0 1 -0.227046433295484 0 0 -5.00670513390467 -4.63030616292534 -5.19309149945828 0 0 0 4 4 4 -0.7530535547245
"1477" 0 0 0 -0.292405908589922 1 1 -4.11676633187046 -1.50154544399196 -4.36280711031229 0 0 0 3 0 6 -0.282790073060244
"1478" 1 0 2 0.731147524582999 1 0 -1.2440707955132 -1.71374504795013 -2.29121604103295 0 0 0 2 4 1 0.877577118563065
"1479" 1 0 2 0.422450914944754 1 1 -1.8859138611495 -0.524426551141914 -1.80052338844689 0 0 0 2 0 1 -0.289915575916524
"1480" 1 1 0 0.435621510626358 1 2 -1.62930329091231 -0.922847849297662 -1.41523496833789 0 0 1 2 0 1 0.256602770369754
"1481" 0 1 2 0.124613808600124 1 0 -3.37044685961475 -3.38909517148715 -4.12507582168495 0 0 0 3 3 1 0.338151250748381
"1482" 1 0 2 0.494021699226593 0 1 -3.30815577711471 -2.02204318919688 -1.89839279022559 0 0 0 3 3 3 0.202468869837668
"1483" 0 1 0 0.374479525263385 1 2 -2.6532940817906 -1.68225464675158 -2.58911417726463 0 0 0 4 2 2 1.19475651631359
"1484" 0 1 0 -0.0696190668134583 0 2 -4.34410243619298 -3.47001981939402 -3.11820821194319 0 0 0 7 2 1 1.73888205323508
"1485" 0 0 0 -0.45987410884439 1 1 -5.01009701844889 -1.70373641524517 -4.67842038972975 0 0 0 6 1 4 -1.16401089133834
"1486" 0 1 0 0.134534890148719 0 0 -4.49546720766917 -4.69189392132071 -4.47832432696626 0 0 0 7 2 2 1.07226068146803
"1487" 1 0 2 0.916696460152895 1 2 -0.894935287350996 -0.938760606748498 -0.668911309196086 0 0 1 1 1 0 1.25855641078923
"1488" 0 0 1 0.413494378144437 0 1 -3.81980138697695 -2.52547099422332 -2.49009452746312 0 0 0 7 1 4 2.25963742409616
"1489" 0 1 2 0.506951299202469 1 0 -2.37205194085494 -3.16663642174092 -3.19203800249866 0 0 0 0 3 7 2.58353707341486
"1490" 1 0 1 1.04393464888254 1 2 -0.449510703503957 -0.142499292584736 -0.191127585916073 1 1 1 0 2 0 1.63691550647519
"1491" 1 0 1 0.619810393790918 1 2 -1.1848347458754 -0.655115050133597 -0.700748853078937 0 0 1 2 0 2 0.103602136091028
