"A" "M_cont1" "M_cont2" "M_bin1" "M_bin2" "contY_2contM_mint" "contY_binMcontM_mint" "contY_2binM_mint" "binY_2contM_mint" "binY_binMcontM_mint" "binY_binMcontM_mint" "binY_2binM_mint" "C"
"2837" 0 0.223277766571076 0.110541365376037 1 1 -4.20751637571132 -2.73005785092917 -1.76653790417677 0 0 0 0 1.42992959349931
"2838" 1 0.600003260005155 0.479825928777516 0 1 -1.78013717548826 -3.22396972730298 -2.68106278221188 0 0 0 1 1.1407248914275
"2839" 1 0.174007984059791 -0.0514279660854148 0 0 -4.05265888573358 -3.73108232034255 -4.45450094304398 0 0 0 0 -0.199991601189537
"2840" 1 0.729402769852588 0.868971929552214 0 1 -0.407463305146082 -2.24140030625784 -2.3709513096732 0 0 0 0 2.10245983732872
"2841" 0 -0.395407674552532 -0.0269032239854775 0 0 -5.31198783450516 -5.30953036198191 -4.76341330996987 0 0 0 0 0.389588855700113
"2842" 0 0.209540562146375 0.382185232993592 0 1 -3.93320905979807 -4.48301413239291 -3.33572638324971 0 0 0 0 2.1714783223886
"2843" 0 -0.0592079682732409 -0.108176690732695 0 0 -5.40478721677474 -4.99111684609582 -5.06636799321117 0 0 0 0 0.359566469313617
"2844" 0 0.176794670258916 -0.160940605886998 0 0 -4.97794624279393 -4.65668027601951 -4.92725528807793 0 0 0 0 1.06569136233896
"2845" 1 0.650321244874637 0.837244349916751 0 0 -1.08140415638854 -3.23539750576996 -3.89221311211362 1 0 0 0 1.85055342110604
"2846" 0 -0.27107219939226 -0.19643406614576 0 1 -5.73441867566968 -5.16058413905006 -3.4274215331555 0 0 0 0 0.497688136294976
"2847" 1 0.0371196831014977 0.0384364585001726 0 0 -3.80284841781793 -3.97981239995482 -4.51825035067057 0 0 0 0 -0.537223993623334
"2848" 0 -0.241747414302462 0.036867919051608 0 1 -5.35089578251184 -5.2487812989207 -3.77255247655088 0 0 0 0 0.73469691621728
"2849" 0 -0.285356949414906 -0.264142651057397 1 0 -5.6375601955498 -3.54704809896502 -3.26857134056267 0 0 0 0 0.0114901034216314
"2850" 0 -0.187374639204631 0.00766879498354039 0 1 -5.38873154216141 -4.74260171105528 -3.71745265169514 0 0 0 0 1.38071526322933
"2851" 1 0.494734484784141 0.0526204080609619 0 1 -2.95570354818922 -3.29471782782867 -2.69583896274629 0 0 0 0 0.289836574852658
"2852" 0 -0.102607996948709 -0.270879215649737 1 0 -5.38503230517867 -3.39794147282903 -3.28332167665342 0 0 0 0 -0.0601149747240413
"2853" 0 -0.178636823523356 0.0903749877569629 0 0 -5.23053607895866 -5.10333638178212 -5.10150918611309 0 0 0 0 0.783299069481879
"2854" 0 -0.210677427416844 -0.476557884619946 0 0 -5.73488677236789 -5.11877790735365 -4.98071429675803 0 0 0 0 0.296609072557368
"2855" 1 0.4998872008974 0.816573138177374 1 0 -1.23593981282313 -0.171751902312325 -1.35629410310068 0 0 0 0 2.33376663181953
"2856" 1 0.131154397301764 -0.0800890511669246 0 1 -4.11231500087633 -3.52986657559107 -2.34871981283809 0 0 0 0 -0.184493987980187
"2857" 0 0.0967358836046715 0.088714626710827 1 1 -4.56660174847816 -2.74958315721764 -1.56299123396897 0 0 0 1 1.76158767855065
"2858" 0 0.0173717180734353 -0.0901933063306178 0 1 -4.98018393852674 -4.75285346033973 -3.55067305146142 0 0 0 0 1.40265332981534
"2859" 1 0.525587735551015 0.179744268513536 1 1 -2.54811128349897 -0.363291920996972 0.712685793500895 0 0 0 1 0.27442401941962
"2860" 1 0.490501825785762 0.545547925732614 1 1 -1.95288834125694 -0.707852154946871 0.534852080808955 0 0 0 1 1.48570901371404
"2861" 1 0.37121282960949 0.385997541553399 1 1 -2.43193410325655 -0.836784587067334 0.74020030603398 0 0 0 0 0.49929928285908
"2862" 1 0.377594374521808 0.376480822416324 1 1 -2.49942586135983 -0.765909757033179 0.641880315781713 0 0 0 1 0.620875202368204
"2863" 0 -0.00176517990550544 0.297559905538729 1 0 -4.65513174640449 -3.30917032542696 -2.79152054405642 0 0 0 0 1.73763823591626
"2864" 0 -0.149254820968414 -0.293240265004614 1 0 -5.49787009754495 -3.25540313152505 -2.92194345890634 0 0 0 0 0.191601810553999
"2865" 0 -0.0508878152927526 -0.293509419408665 0 1 -5.77096250290724 -4.95972057441985 -3.86101000126431 0 0 0 0 0.423684063165953
"2866" 1 0.504556693823176 0.595885834410621 1 0 -1.74561403587821 -0.379539985485463 -1.70784782792723 0 0 0 1 1.53210749975422
"2867" 1 0.578433896776893 0.674164452156788 1 1 -1.3288478176172 -0.501337198771624 0.668700088576133 0 1 1 1 1.61699818275812
"2868" 1 0.935774702964948 1.22248564070138 0 1 0.947198696472921 -2.62739823169787 -2.36962739033464 1 0 0 0 3.33614846201335
"2869" 1 0.543971507500252 0.53122661551914 1 0 -1.51569439049812 -0.618571326014203 -1.59822104369905 1 1 1 0 1.23837726427732
"2870" 0 -0.15571694393144 -0.2415799068785 1 0 -5.76753677193192 -3.30435289147262 -3.43698155531223 0 0 0 0 0.37690170040391
"2871" 0 -0.0748424065481115 0.310361639804695 0 1 -4.76640043391869 -4.75862475140932 -3.59789327294444 0 0 0 0 1.43767627236456
"2872" 1 0.469708933946625 0.797113110387675 1 1 -1.62953984969691 -0.468935463477987 0.816996263689844 1 0 0 0 1.81609570388898
"2873" 0 -0.154926921917827 -0.260686731897164 1 0 -5.71766680967699 -3.4354509965039 -3.20639616836803 0 0 0 1 -0.232428117370023
"2874" 0 -0.262945493632177 -0.622906044504739 0 1 -6.22721207568347 -5.64904851216286 -4.3717745502616 0 0 0 1 -0.79138960901981
"2875" 1 0.538913523401131 0.472577643767636 0 1 -1.61543828286652 -3.73646672543555 -2.35918310135949 1 0 0 0 1.89301643247602
"2876" 0 -0.181312506829273 -0.0879180136123954 1 1 -5.50553129796303 -3.4767911163831 -1.67232427889522 0 0 0 0 -0.156119413469771
"2877" 1 0.391163190553253 0.421215018411055 0 1 -2.28023555853931 -3.65246019514483 -2.71795281298873 0 0 0 0 0.57125174961188
"2878" 0 -0.257752662364986 -0.214986146941162 1 0 -5.52911387719763 -3.89824968150879 -3.43244513301942 0 0 0 0 0.0259774576914746
"2879" 0 -0.0634059184619236 -0.259030504704538 0 0 -5.36260375390571 -5.10331099775904 -5.10276228252858 0 0 0 0 -0.0293724063140182
"2880" 0 -0.563668745194352 -0.67190396365846 1 0 -6.81094717499497 -4.33573234750721 -3.54254583764698 0 0 0 0 -1.16141486311517
"2881" 0 -0.386843581084125 -0.404863320587862 1 0 -6.16213541063391 -3.88427849592288 -3.25744408064948 0 0 0 0 -0.22944705440901
"2882" 1 -0.044188853726964 -0.48161723745392 1 0 -5.53821953600766 -2.10644719013797 -1.88255027768912 0 0 0 0 -1.75230162925455
"2883" 0 -0.356490824793545 -0.0942737597946717 0 0 -5.47596815424049 -5.39453751258264 -4.9490530845634 0 0 0 0 0.496161369799819
"2884" 1 0.30925835386533 0.153561899546966 0 0 -2.88759005216659 -3.77561807587318 -4.16996181973355 0 0 0 0 0.125459089116781
"2885" 1 0.199834661778396 0.269039684971297 0 0 -3.32297538589358 -3.94003308413241 -4.2846494394748 0 0 0 1 -0.408426827908124
"2886" 0 -0.127393185650384 -0.118563070719101 1 1 -5.35539517144127 -3.64204500680438 -1.4581452356405 0 0 0 1 0.891731522353677
"2887" 1 0.19811119323902 -0.08468162862038 1 1 -3.61429254783629 -1.4219769706154 0.300941405819186 0 1 1 0 -0.289078540101223
"2888" 0 0.181718047241243 0.454845680749168 0 0 -3.7891187340994 -4.47537706797208 -4.74424093007504 0 0 0 0 2.12744745847294
"2889" 0 0.337955960909967 0.354209434140733 1 0 -3.96599228328779 -2.2347960478516 -2.67073275738109 0 0 0 0 2.23906421830412
"2890" 0 -0.0961957665203402 -0.0523800270507534 1 1 -5.56289425390953 -3.15048968002767 -1.2108767404679 0 0 0 1 0.616239012154183
"2891" 1 0.669388929636113 0.388501533172914 1 1 -1.90906726366624 -0.290705620471866 0.795644043005352 1 0 0 0 1.45442656549598
"2892" 0 0.0334624203356762 0.157689566077171 0 1 -4.78989600983479 -4.78257900838631 -3.63027919145608 0 0 0 0 1.61778698372986
"2893" 0 -0.00580578252096432 0.0226833086986921 0 1 -4.82346917111028 -4.72288962279547 -3.41144403508673 0 0 0 0 1.45705802395652
"2894" 1 0.688925418677529 0.480633206924473 1 1 -1.3334057079185 0.188448828521961 0.84378751281276 1 1 1 1 2.1953243219523
"2895" 0 -0.118913585073448 -0.116373042930109 1 1 -5.48681796211649 -3.28487285850029 -1.9509864529339 0 0 0 0 0.727367086216644
"2896" 1 0.562592514093574 0.568048142408992 0 0 -1.57447392848855 -3.03232903740038 -3.87275422739326 0 0 0 0 1.49015619356406
"2897" 1 0.9096552998426 0.836508875642732 1 1 0.105025144932834 0.723594301823573 0.595774661140327 1 0 0 1 2.60603166906812
"2898" 0 0.270467912571071 0.338206519139399 1 1 -4.15814573890356 -2.39251957324003 -1.53382486609582 0 0 0 0 2.16451719469457
"2899" 0 -0.298540953139088 -0.280077046313287 1 0 -5.74078063132348 -3.73761891960426 -2.88600927847473 0 0 0 0 0.477562089508546
"2900" 0 -0.165251408890415 -0.0709465720843733 0 1 -5.12278006863076 -5.25367872096277 -3.7417533387511 0 0 0 0 0.904256371318712
"2901" 0 -0.333014433891623 -0.417705170704077 1 0 -5.99733552352267 -3.28487974515496 -3.19688538583105 0 0 0 0 -0.46350439788511
"2902" 0 -0.203129029353292 -0.231098710820344 0 0 -5.9176914200727 -4.88017956102557 -4.78064167457175 0 0 0 0 0.381224980138992
"2903" 0 0.626629242751648 0.988559720069213 1 0 -2.05532849071025 -2.08428773143661 -2.8233411622248 0 0 0 0 3.71594819021831
"2904" 1 0.615917307654669 0.376226460375447 0 1 -2.28915785627601 -3.35620905437506 -2.49258185020152 0 0 0 0 1.28282335810986
"2905" 0 0.211222822271532 0.185106008715545 0 0 -4.28307333954338 -4.43437402739216 -4.94212576101555 0 0 0 0 1.44109024010678
"2906" 1 0.0458053972132956 -0.136056626698006 1 1 -4.08766430899346 -1.69619571387089 0.333835029373487 0 0 0 0 -0.324248209260406
"2907" 0 0.0682903282020628 0.111474697305286 1 0 -4.72014114062486 -2.92892689149085 -3.08375865747876 0 0 0 0 1.45929979334114
"2908" 0 -0.0633582809293377 -0.203096369460595 1 1 -5.83714054220177 -3.24682622182492 -1.38496084177972 0 0 0 0 0.723750062534794
"2909" 0 -0.315656749974261 -0.558540288328397 0 1 -6.26467751729342 -5.13513040464365 -3.77260849631772 0 0 0 0 -0.230018990687108
"2910" 0 -0.0606286042521339 0.0383660408395432 1 1 -4.90217766663209 -2.910383296882 -1.59814993174037 0 0 0 0 1.43426576152692
"2911" 1 0.396218469583995 0.28999621050191 1 0 -2.4637989357038 -0.84841233114398 -1.59280335651547 0 1 1 1 0.598448138099663
"2912" 1 0.486020879231542 0.263069485627265 1 1 -2.36062840215432 -0.648744167838865 0.747556059503477 0 1 1 1 0.555294949081243
"2913" 0 0.140913253067626 0.161138787794576 0 0 -4.53905763106433 -4.67185175559523 -4.66939329689323 0 0 0 0 1.75164174267447
"2914" 1 0.628099343684894 0.922694412459465 1 1 -0.652674628542362 -0.0660397768886164 0.728096326540908 0 1 1 0 2.33833040538924
"2915" 0 0.0195830296804289 -0.182823077035941 1 0 -4.88943406376563 -3.26162207904322 -3.16918822589606 0 0 0 1 0.806843704384072
"2916" 0 -0.156301318236065 -0.124572003393242 0 0 -4.96398112268498 -5.0408961838861 -4.77460018901979 0 0 0 0 0.426034949401989
"2917" 1 0.603359027563353 0.640667496782413 0 0 -1.17270496123386 -3.13211920674035 -3.84661791705855 0 0 0 0 1.95792901512119
"2918" 0 0.0897694602456608 0.100525821855113 0 1 -4.68869533448872 -4.78983259247516 -3.79644153099569 0 0 0 0 0.932898337831495
"2919" 0 0.386138711383277 0.30144462180844 1 1 -3.58680919703274 -2.60864053756481 -1.1125394040761 0 0 0 0 2.22135360033331
"2920" 0 0.0470782584788359 0.00530029164092105 1 0 -4.54375683369779 -2.9953330831523 -3.32622781141628 0 0 0 0 1.60482270967254
"2921" 0 0.0163236333226645 -0.116756501260156 0 1 -4.95585882863366 -4.515047535868 -3.62439660611639 0 0 0 0 0.681313168069992
"2922" 1 0.778007386070481 0.757337816272145 1 1 -0.275507494980954 0.0845461865288466 0.749098091217559 0 1 1 1 2.28075634775055
"2923" 0 -0.131399230287083 -0.0603992424323394 0 1 -5.2897948353298 -4.98171439249791 -3.6537449437235 0 0 0 0 0.916698580431082
"2924" 1 0.0989368165869888 -0.345187577518834 0 0 -4.88864642807682 -4.20457791105788 -4.41209326133012 0 0 0 0 -0.766802989821735
"2925" 0 -0.15449226463719 -0.051147460316859 0 1 -5.2026604618273 -5.14112439988397 -3.87458689059965 0 0 0 0 1.29889271416356
"2926" 0 -0.42762330025695 -0.238504484053316 1 0 -6.03241524643537 -4.13128996988578 -3.17604612942652 0 0 0 0 -0.363177258679954
"2927" 0 -0.0689177911559601 -0.275974111458145 0 0 -5.4455167232243 -5.33760026237649 -4.78562816511885 0 0 0 0 0.130184168166971
"2928" 0 0.162794726345375 0.0562209303886868 0 1 -4.38937822964524 -4.9250916823092 -3.89227000355465 0 0 0 0 1.39230231125479
"2929" 1 0.639112700745461 0.915592220364518 0 0 -0.312664278969093 -3.29156108937162 -3.7557691931737 0 0 0 0 1.96563034176958
"2930" 1 0.494991242137618 0.469041144740046 1 0 -1.73249069706066 -0.26909482655477 -1.41647673760283 0 0 0 0 1.32368049028731
"2931" 1 0.488729312227186 0.440151331470867 0 1 -1.76981411243805 -3.28627736793881 -2.11134620651909 0 0 0 0 1.06187549520181
"2932" 1 0.748544172395226 0.981092617484463 0 1 0.0399918871970433 -2.84037965487491 -2.18422225232367 0 0 0 0 3.05404319020999
"2933" 1 0.696492756663721 0.70957346671869 1 1 -0.906077295492868 0.131041353616859 0.68140727652971 0 0 0 1 2.18683202685164
"2934" 1 0.294688695173511 0.253290190370014 1 1 -3.08591703975986 -0.960633222996939 0.808857582962119 0 1 1 1 0.0128663875314194
"2935" 1 0.35659463092204 0.328121953990276 0 0 -2.58955194974064 -3.56002270719989 -4.00639806823394 0 0 0 0 1.09635010032021
"2936" 0 0.119488631279858 0.328636559270386 0 1 -4.14113641806444 -4.27820274418005 -3.74585714997804 0 0 0 0 1.91681910577325
"2937" 1 0.561361484297517 0.637678486381342 0 0 -1.59274444577782 -3.02359278384131 -3.93843218744943 0 0 0 0 1.62608947360647
"2938" 0 -0.178722152286244 -0.0396372321459842 0 1 -5.69025200762529 -4.69255314347511 -3.68176947957475 0 0 0 0 0.679026986501746
"2939" 0 0.134070384757962 0.249021800204857 1 0 -4.34611895459865 -2.82090288960973 -3.02650316530766 0 0 0 0 1.87073798215804
"2940" 1 0.593543421483437 0.410879198368456 1 1 -1.78023519996452 -0.149567926875631 0.761105050421707 0 1 1 1 1.19698901121548
"2941" 1 0.392438204244641 0.122865984875339 1 1 -2.76933435654035 -0.813313130888911 0.60312291459824 0 1 1 1 0.80481860193861
"2942" 1 -0.0841690493021238 -0.59108631199845 0 0 -5.22698539726109 -4.33307049869016 -4.28923387174984 0 0 0 0 -1.5192939173941
"2943" 0 0.00388533378424815 -0.042482309052457 1 0 -4.94237031703682 -2.72904519692365 -3.18237312712602 0 1 1 0 1.34874524478259
"2944" 0 0.161126150831697 0.0380124749570543 0 0 -4.35724377382313 -4.45181654182805 -4.70301586418845 0 0 0 0 0.995911975539185
"2945" 1 0.712239141110344 0.792016559231643 1 0 -0.448084829026937 -0.0617136753306582 -2.03356853903563 0 1 1 0 1.73424809826213
"2946" 1 0.0773238056415998 0.164781953960756 1 1 -4.05599874885876 -1.67036298757318 0.782662321938859 0 0 0 0 -0.0513097093595694
"2947" 0 0.0515532809908279 0.221077926170507 1 0 -4.14968041337483 -2.62438247769286 -2.90830646385253 0 0 0 0 1.51465571492557
"2948" 0 -0.341574292174062 -0.406495497833668 1 1 -6.19904941696872 -3.83559977199796 -1.56119501581603 0 0 0 0 -0.189970688565065
"2949" 0 0.0520802982189762 0.196306119666336 1 0 -4.65536833898747 -3.111824360341 -3.3428170669591 0 0 0 0 1.75526130894129
"2950" 1 0.446569912231185 0.458078477499849 1 1 -2.37215928299999 -0.906749568352775 0.759752760856196 1 0 0 0 0.69091057439791
"2951" 0 0.0682334773419061 0.0294759511872775 0 1 -4.93813299740133 -5.02421750461178 -3.63793080757593 0 0 0 0 1.29165297342056
"2952" 0 -0.356489993790834 -0.219236450640165 1 1 -5.56553231500506 -3.94515712594536 -1.53721975190033 0 0 0 0 0.0254252084302358
"2953" 1 0.326234224201908 0.302192919677784 0 0 -2.51335917173025 -3.73149645365189 -3.83885543640181 1 0 0 0 0.856592494115048
"2954" 0 0.0155199884555339 0.097270812807752 1 1 -4.61662176046033 -3.11043109218768 -1.61257753692903 0 0 0 0 0.829535784586244
"2955" 1 0.26319283096595 0.127114832885725 0 0 -3.31683876350255 -3.74294492841664 -4.19992450521381 0 0 0 0 0.16514184730458
"2956" 1 0.471371161861323 0.279833677046155 1 1 -2.48251270498023 -0.877088233182454 0.869080258488187 0 1 1 1 0.704933783892656
"2957" 1 0.329786437930712 0.167583408124727 1 0 -2.7823196411574 -1.45576836328699 -1.77517555283942 0 0 0 0 0.173810666138359
"2958" 1 0.477812948173184 -0.00347199876966012 1 1 -3.41684019833921 -0.814575144382948 0.470752050818182 0 0 0 0 -0.475112423637859
"2959" 0 -0.528202439060476 -0.415225585682648 1 0 -6.4298183567324 -3.57770517449819 -3.30605169801968 0 0 0 0 -0.684856758651474
"2960" 0 -0.0855931973697862 -0.161700298248883 0 1 -4.85389561121786 -4.87091056705995 -3.52212330110455 0 1 1 0 1.09218380664356
"2961" 1 0.50078781266145 0.392512164253068 0 0 -2.19310628851385 -3.11670016412186 -4.18734707494539 0 0 0 0 1.2096578626876
"2962" 0 -0.236314092307662 0.0277997874453768 0 1 -5.00927001820996 -5.0655449055215 -3.32135093328023 0 0 0 1 1.13819677413667
"2963" 1 0.0781705616321524 0.0525963355093993 1 0 -3.69741993672248 -1.41852834339176 -1.86461920138594 0 0 0 0 -0.0737866780814287
"2964" 1 0.897748811394884 0.851204361234645 1 1 0.202837553707063 0.867615151085923 0.519702579982444 1 0 0 1 2.77933481419347
"2965" 0 0.141777107941628 0.272491695100577 1 0 -4.48483123476289 -2.86797118009761 -2.95346377308243 0 0 0 0 1.67246080876698
"2966" 1 0.670878089539868 0.911429790034632 1 1 -0.427944202986871 0.34338854302485 0.644312917210661 1 0 0 0 2.53100061249301
"2967" 0 -0.190008104168829 -0.39916905227159 1 1 -5.67932235808293 -3.74904419815909 -1.60039518746733 0 0 0 0 -0.205157759688811
"2968" 1 0.190409580641728 0.460990889975929 1 1 -3.05265702563945 -1.35506586008451 0.540138481636522 0 0 0 1 0.512942028132045
"2969" 1 0.535155901961516 0.690513132417656 1 0 -1.41872368991788 -0.614174548900166 -1.74310375290345 0 0 0 0 1.5159377042533
"2970" 1 0.393853073315569 0.59247343377034 0 0 -2.03852846581567 -3.57670635716084 -3.99354004861299 0 0 0 0 0.974476647593297
"2971" 1 0.196632272663107 0.280454995499392 0 1 -3.24234827468184 -3.69935794518122 -2.54217040108579 0 0 0 0 -0.081888724091342
"2972" 1 0.451189977129486 0.315571661330749 1 1 -2.51272373601118 -0.853193430436646 0.77305211399135 0 0 0 0 0.683587287843649
"2973" 0 0.18319426456699 0.305306167018561 0 1 -4.29143404578364 -4.62455028115196 -3.71118377181522 0 0 0 0 1.96696736208458
"2974" 1 0.80735228920496 0.710446963320288 1 1 -0.768808022778033 0.413300259431601 0.748919837853575 0 1 1 0 1.91992131658978
"2975" 1 0.456018449931145 0.264041529665185 1 0 -2.55361476454711 -0.554791466045783 -1.87024371962005 0 0 0 0 0.247123815666842
"2976" 0 0.0457586842099716 0.282179666284237 0 1 -4.53961517779395 -5.0013648426591 -3.38780114067654 0 0 0 0 1.50001337610982
"2977" 0 0.283178173576583 0.238505431755586 1 1 -4.20820720078949 -2.64414448571555 -1.59684895504757 0 0 0 0 2.14573209387535
"2978" 0 0.00302340541362479 0.134727502491835 1 0 -4.91069542826341 -3.03853076959334 -2.83712816457127 0 0 0 0 1.44716735565081
"2979" 0 0.0978718073046186 0.102708377220492 0 1 -4.5911799898037 -4.75401494694727 -3.99901458157395 0 0 0 0 1.30571628544575
"2980" 0 0.411718909485942 0.656837719254006 1 1 -3.30648789159641 -2.40109150337019 -1.01688469384822 1 0 0 0 2.51330741769179
"2981" 0 -0.208814710126889 -0.293017250600881 1 1 -6.01537861718736 -3.64126791016759 -1.74785674802234 0 0 0 0 0.168730148849455
"2982" 1 0.588984439805529 0.527172919904548 1 1 -1.4546846899313 -0.0919862579677692 0.503835161583597 0 1 1 1 1.75521353576244
"2983" 0 -0.256894564742055 -0.0180334289952537 0 1 -5.341969372385 -5.46240490238911 -3.47844107588689 0 0 0 0 0.463499857810385
"2984" 1 0.654058308716885 0.788026216641671 0 1 -0.337495579965921 -2.82966815679168 -2.54389184208732 0 0 0 0 1.72335211039317
"2985" 1 0.252903533130075 0.134913529517257 1 1 -3.38338881437648 -1.40147494383075 0.390441849129696 0 1 1 1 0.0134498416025964
"2986" 0 0.0844202013276406 0.125350402650987 1 1 -4.43775898608738 -3.1521459821909 -1.17645386120095 0 0 0 0 1.85789060695513
"2987" 0 -0.0196688306820993 0.228971015368304 0 0 -4.8077709467041 -4.7294796100502 -4.735237966141 0 0 0 0 1.527810769585
"2988" 0 -0.196085755406754 0.122774411881367 0 0 -5.1187360381776 -5.34887402516395 -4.86420369663839 0 0 0 0 0.825665708615944
"2989" 1 0.742578474717197 0.896230439081702 0 0 -0.197371381910604 -2.66607613263899 -3.75991315440942 1 0 0 0 2.51212898990238
