"A_bin" "L_bin_binA" "L_cat_binA" "M_cont_binA" "M_bin_binA" "M_cat_binA" "contY_binMcontMbinA_EMint" "contY_catMbinMbinA_EMint" "contY_catMcontMbinA_EMint" "binY_binMcontMbinA_EMint" "binY_catMbinMbinA_EMint" "binY_catMcontMbinA_EMint" "countY_binMcontMbinA_EMint" "countY_catMbinMbinA_EMint" "countY_catMcontMbinA_EMint" "C_cont"
"1849" 0 0 2 0.091249429079298 0 0 -4.29488298222815 -4.53018964995849 -4.44177536003527 0 0 0 9 5 4 0.250445607799104
"1850" 0 0 0 -0.175089862326833 0 1 -5.51885340533364 -3.5770866302727 -4.17333591689648 0 1 0 3 2 1 0.0722888714796897
"1851" 1 0 2 0.757650180319324 1 1 -1.05436160902185 -0.584112151998238 -1.09097528254331 0 1 0 1 0 0 0.803015264242999
"1852" 1 1 1 0.842258658119473 1 2 -0.32760281076383 -0.7757825635277 -0.0350387317602205 1 0 1 1 0 0 0.389907622993807
"1853" 1 1 2 0.371304660947851 1 1 -1.6026255506055 -0.229563454433551 -1.51034031024728 0 1 0 1 0 1 -0.943528044060889
"1854" 1 1 2 0.5928501626351 1 2 -1.22324336820715 -1.02068741275199 -1.15339045358442 0 1 0 0 1 1 -0.500397062732227
"1855" 1 1 1 0.297271182341906 1 2 -1.45587543631323 -0.524490384362774 -1.57131254782558 0 0 0 0 3 2 -0.444844672268142
"1856" 0 1 1 0.311877946193368 1 1 -2.62810102033424 -0.806915943297078 -2.34440062305086 0 0 0 2 0 2 0.110706477554734
"1857" 1 1 2 1.0269802750579 1 2 -0.110375305491516 -0.642995128301213 -0.0365292790806151 0 0 1 0 0 0 1.99958430805977
"1858" 1 0 1 0.104712409690979 1 0 -2.58184961372419 -2.33637633168221 -3.75612651822172 0 0 1 2 1 4 -1.47485135094957
"1859" 0 0 2 0.0837621332266623 1 0 -3.26084979713721 -3.41647485961542 -4.84886261958385 0 0 0 3 4 6 0.708478718405507
"1860" 1 1 2 0.928873706139461 1 2 -0.47955256370673 -0.331165073607824 -0.141506548010385 1 0 1 0 1 0 2.39032816907407
"1861" 0 1 2 0.817284446298485 1 1 -1.34819551030942 -1.02110818240207 -1.39692628257524 0 0 0 1 4 3 2.94974629352643
"1862" 0 1 0 0.00232235156607605 0 1 -4.99323316319207 -2.63598208743149 -3.18778902526662 0 0 0 2 3 4 1.01033301281557
"1863" 0 0 1 0.0349763393140489 0 1 -4.69948516537198 -2.63335872667827 -2.99609957164176 0 0 0 2 3 3 0.0277686155128783
"1864" 0 1 2 0.241521365965606 0 1 -3.84402500885376 -2.76953196830787 -2.69825603470635 0 0 0 4 2 4 0.771140827239007
"1865" 0 0 2 -0.0523407213218779 0 0 -4.82158618352738 -4.77137683005007 -4.95703118637266 0 0 0 2 4 1 0.211353662350445
"1866" 0 1 0 -0.172094896763123 0 2 -5.49438637430105 -3.37108883297232 -3.65213224243206 0 0 1 6 3 5 -0.320023495894064
"1867" 0 0 2 0.18889251482635 0 0 -4.43630104090524 -4.64783793593877 -4.65594398947129 0 0 0 4 3 0 0.96653229081949
"1868" 1 0 2 0.702028027892657 0 1 -2.86418058879747 -2.01095506484742 -1.01042166076994 0 0 0 3 2 5 0.602733431595455
"1869" 1 0 2 0.485254749986755 1 1 -1.94595599782617 -0.320064805459095 -2.13085207978822 0 0 0 1 0 2 -0.112341576707462
"1870" 0 1 1 1.01746200602386 0 2 -1.91068207192332 -2.6788307049743 -0.663318475785833 0 0 1 1 2 2 3.86436874324167
"1871" 0 1 1 0.388650986838644 1 2 -2.40256292156302 -1.49084781818706 -1.93087423238933 0 0 0 3 0 1 1.63845855330434
"1872" 0 1 2 0.369049982878061 1 2 -2.60774145153924 -1.46242198933407 -2.13166259412725 0 0 0 2 1 3 1.87665071217059
"1873" 0 0 0 0.00389049374123185 1 1 -3.47302015525001 -1.47344431220094 -3.53591334476112 0 0 0 4 0 3 2.37417341491299
"1874" 0 0 1 0.345760717098778 1 1 -2.41675953830213 -0.946700831805673 -2.46711918165884 0 0 0 2 1 0 1.34236846404612
"1875" 0 0 0 0.0647400637559253 1 2 -3.67606039831487 -2.14088417252054 -3.21517916224861 0 0 0 3 0 2 1.23041466184662
"1876" 0 0 0 -0.00302255946561555 0 0 -4.8587623086877 -4.8504388293269 -5.14920319689922 0 0 0 4 6 5 0.518778905200901
"1877" 1 1 0 0.752449215355965 0 0 -2.19558369256904 -3.42166375178515 -2.29193189405257 0 0 0 4 7 1 2.20230006981669
"1878" 1 0 0 0.579583403428257 1 0 -1.42167703697 -2.24734476426175 -2.73282915713304 0 0 0 2 2 2 1.7094612237249
"1879" 0 1 0 -0.107151802790703 0 2 -5.12244269093259 -3.59878053691703 -3.23920446556985 0 0 0 6 0 5 0.887586220550964
"1880" 0 0 1 0.34340531980682 1 1 -2.72820116142292 -1.36084396053878 -2.24212285697371 0 1 0 1 1 4 1.330267440158
"1881" 0 1 0 0.0826320250370261 1 2 -3.51381577467236 -1.72683516299813 -2.52034294752861 0 0 0 1 0 1 1.00244710453994
"1882" 1 1 1 1.03341176913632 1 1 0.181028844917983 0.644471454738201 -0.159152763079851 1 0 1 1 0 0 1.65599415571187
"1883" 1 1 0 0.492923868214735 0 2 -2.85250324614854 -2.66182060274019 -1.31672224706677 0 0 0 6 5 0 0.859645637951365
"1884" 0 1 1 0.287030267188418 1 1 -2.58076009124989 -0.987887018630097 -2.2604421394795 0 0 0 3 0 4 0.266192728573066
"1885" 0 1 1 0.416021860035096 1 0 -2.23607876754299 -2.51098394796791 -3.19824878218404 1 0 0 3 3 0 0.916828644966787
"1886" 1 1 1 1.05246203997979 1 2 -0.169928239069944 -0.164885132265814 0.58368031218102 0 1 1 0 0 0 2.03056329897412
"1887" 0 0 0 0.101032856279982 0 2 -4.62462981489441 -3.39512113535167 -2.85646948653608 0 0 0 7 5 1 1.81510482006599
"1888" 0 0 1 0.522481535278155 1 1 -2.16969299931758 -0.85882727285709 -2.20754450955473 0 1 0 2 0 0 1.78172816924337
"1889" 1 1 2 0.930133979050608 0 1 -1.92447419903458 -1.46060427380857 -0.483355519678508 0 1 0 1 1 1 1.96669711208297
"1890" 0 0 1 0.579678324765051 1 2 -2.43545093841688 -1.53979370284851 -1.48541805199182 0 0 1 1 1 4 3.12558043111157
"1891" 1 1 0 1.12853507538372 1 1 -0.0103172909844906 0.0361319674652643 0.0989470058534609 0 1 0 0 0 0 4.10279102176585
"1892" 0 1 2 0.429599350994768 1 2 -2.3409388756983 -1.62682715116959 -2.04746570276002 0 0 0 1 0 1 1.32141926403837
"1893" 0 1 2 0.364014368367006 0 1 -4.00049368157483 -2.60221582837417 -2.4610345971368 0 0 0 2 1 4 1.72655350310193
"1894" 0 1 1 0.485778553742473 0 2 -3.1947960217673 -3.33532645324961 -1.63217378564537 0 0 0 5 2 3 1.59551391013944
"1895" 1 1 2 0.858878602274961 1 2 -0.814698573769366 -0.661763423784684 -0.475558628613015 0 0 1 2 1 0 1.12689371030343
"1896" 1 1 1 0.717416677328782 1 1 -0.10993507292566 -0.0388769979266875 -0.677961118920186 0 0 1 3 0 1 0.648163805709575
"1897" 0 0 1 0.465307211246974 0 1 -3.43970751242021 -2.44006931940653 -2.38222391999338 0 0 0 5 6 2 2.43422782006859
"1898" 0 1 2 0.242131100361653 1 2 -2.68467477299605 -1.39850223093334 -2.55474777966959 0 0 0 3 2 1 0.911452909863744
"1899" 0 0 0 -0.416172423586397 1 1 -4.62834847749619 -1.91785299717628 -4.69916931689745 0 0 0 1 1 5 -1.12256458975647
"1900" 1 1 0 0.72173734901031 1 2 -1.26085293037708 -0.585564015284397 -0.675383993992715 0 1 0 4 1 0 1.46157703075981
"1901" 0 1 0 0.314658599114235 1 0 -2.71477542609955 -3.2770238397353 -4.0036883581258 0 0 0 1 4 6 1.82141454333253
"1902" 1 1 0 0.335304298333684 0 2 -3.29609809924456 -2.66772142111537 -1.44065026140408 0 0 0 3 4 2 0.764628549363398
"1903" 0 0 1 0.51821381469316 1 2 -2.12986488176805 -1.52208321784059 -1.94713580594435 1 1 0 2 3 2 1.99643585620787
"1904" 0 0 0 -0.0411287252809363 1 1 -3.96893051587783 -1.501835823853 -3.85988380093299 0 0 1 2 3 3 0.307732880760086
"1905" 1 1 1 0.543717508932441 0 1 -2.43341561545257 -1.89429567283104 -1.37842371741347 0 1 0 3 4 3 -0.496309536406708
"1906" 0 1 2 -0.194196529244778 0 2 -4.79477821409648 -3.60921791276721 -3.42267095284281 0 0 0 3 5 6 -0.664373470930569
"1907" 0 1 1 0.727858530476643 0 2 -3.02284670395374 -3.00590924806814 -1.48686085454259 0 0 0 2 5 3 1.50335434837713
"1908" 0 0 0 0.0978026994452938 0 2 -5.06639669036911 -3.6972151009717 -3.37417902241351 0 0 0 1 2 2 1.42670643961983
"1909" 0 1 2 0.20977546695341 1 0 -3.28700454859994 -2.37631267743898 -3.98438688583998 1 0 0 1 2 6 1.14603075016456
"1910" 0 0 1 -0.301142523197238 1 0 -4.19984460381613 -3.16650630970219 -5.34244537391802 0 0 0 5 1 3 -1.18742215210187
"1911" 0 0 0 0.0519968909695798 1 1 -3.82282775364749 -1.52042460921711 -3.62492497394678 0 1 0 0 2 4 1.22723662727397
"1912" 0 0 2 -0.165757373323392 0 0 -4.94067492394799 -4.71156660383455 -5.2205301000651 0 0 0 13 5 6 -0.160822424833473
"1913" 1 0 1 0.483093214258569 1 0 -1.41646783141483 -2.11002002787536 -2.72938463544433 1 0 0 1 2 1 -0.234406875273108
"1914" 1 1 1 1.09693375048956 1 0 0.104854678872128 -1.66342529410254 -1.10519466452301 1 0 0 0 2 1 2.46200025588161
"1915" 1 1 2 0.726712004684043 1 1 -1.00740545337957 0.0697854958233787 -1.12681369816847 1 0 0 1 0 0 0.896363616110134
"1916" 1 1 2 1.02451967563547 1 0 -0.421160332590894 -1.53759084547407 -1.3441284749506 0 0 1 0 1 4 1.89526968751914
"1917" 0 1 0 0.483218617526264 0 2 -3.68664331855306 -3.11823710291299 -2.09841052032356 0 0 0 2 2 4 2.58755822945942
"1918" 0 0 1 0.154685592270184 0 2 -4.35370452004945 -3.24185231340201 -3.17135683432573 0 0 0 2 1 3 0.713811894043601
"1919" 0 1 1 0.335533234746212 1 0 -2.14773961570003 -2.9226611474074 -3.51353218513862 1 0 0 2 3 4 0.286719586181728
"1920" 0 0 2 0.425796570111601 1 0 -2.66455495564938 -3.24198678042687 -3.77181597281957 0 0 0 1 3 7 2.56817375524239
"1921" 0 1 1 0.614721382495515 1 2 -2.17056414994504 -1.27985544562203 -1.48140081958587 1 0 0 0 1 3 2.19656363783158
"1922" 0 1 1 0.188887121988904 1 2 -2.61936122282762 -1.52363378824778 -2.34861622085612 0 0 0 0 0 6 0.715851309127182
"1923" 1 1 1 0.730941232730517 0 2 -2.20346334189753 -2.38487073206448 -0.262063667398419 0 0 1 3 2 0 0.500376972865779
"1924" 0 0 1 -0.0501608817775542 0 1 -4.86280251765445 -3.06233074855809 -3.52159391843293 0 0 0 3 2 0 -0.158051629237239
"1925" 1 0 1 0.485264729015384 1 2 -1.56104155677599 -0.647650570351792 -1.43317744822432 0 0 1 3 1 1 0.248520210070941
"1926" 0 0 2 0.205485269277804 0 2 -4.3760416777833 -3.68459919083693 -2.64561363161341 0 0 0 4 4 5 1.49636747339277
"1927" 1 0 2 1.02229736650509 1 2 -0.371617207300641 -0.96029759057529 -0.18542500070513 0 1 1 3 0 0 2.37250011020105
"1928" 0 0 0 0.0979964858259049 1 0 -3.69511281710632 -3.38611163887662 -4.85102753047748 0 0 0 2 4 10 1.9210153910829
"1929" 0 1 0 -0.157733030305441 0 1 -5.07194728338053 -2.87387121882137 -3.61136221225245 0 0 0 2 1 6 0.213376704768008
"1930" 0 0 2 -0.0365917871811948 0 0 -4.81360709464434 -4.95779052589445 -4.90002123343548 0 0 0 2 5 1 -0.058264244648855
"1931" 0 1 2 0.460341303159044 0 2 -3.26220168779701 -3.49063521977948 -2.22846178740265 0 0 0 3 3 2 2.11129407762389
"1932" 0 1 1 0.667634437746342 0 0 -2.55119637953503 -4.65555845077032 -2.64989625209948 0 0 0 4 5 4 2.00830580530191
"1933" 1 1 2 0.813742829860836 1 2 -0.484401619423101 -0.172486646741174 -0.443503438173952 0 0 0 0 1 0 1.09980317882232
"1934" 0 0 0 0.146076701419188 0 2 -4.77052435712253 -3.59396236672851 -3.00923743918971 0 0 0 2 4 2 1.26437982407748
"1935" 1 1 1 0.942763683023693 1 1 -0.0583279643838426 -0.0225477946212542 -0.0838136471098729 1 1 1 0 0 0 1.40069630736053
"1936" 1 0 1 0.487564596026001 1 1 -1.765252310142 -0.551688280663173 -1.44086456920442 0 0 0 2 0 0 0.0949157571474868
"1937" 1 1 0 0.677085041046645 0 2 -2.48691128717062 -2.49433937841231 -1.0502010541702 0 0 1 4 2 1 1.57522889542541
"1938" 1 1 1 1.19844472651954 1 1 0.547974086018097 0.594978468577144 0.280856133699896 1 1 1 0 0 0 2.6548561679068
"1939" 1 1 0 0.473720701051702 0 1 -2.89043488566191 -2.06689704138731 -1.27161564477725 0 1 0 0 3 2 0.989365838299716
"1940" 0 1 1 0.100692193611667 1 2 -2.63137206290501 -1.81859591576578 -2.70422647970075 0 0 0 1 1 4 -0.0729285868943059
"1941" 0 1 0 0.317519859866768 1 1 -2.63598272230587 -1.22633787023096 -3.05565061242062 0 0 0 0 0 6 2.22486807626677
"1942" 0 0 2 0.0683430692499177 0 2 -4.64223045811901 -3.24713320541299 -3.46890328113845 0 0 0 5 8 1 0.573270819287555
"1943" 0 0 0 -0.0272190725779712 1 1 -3.62285596684516 -1.56105555198314 -3.64228051517631 0 1 0 6 3 7 1.0032066497259
"1944" 1 0 1 0.702447550167485 1 2 -1.27993175405146 -0.415320139323812 -0.842368876752549 0 0 0 0 0 2 0.603355358727226
"1945" 0 1 0 0.278081938933492 1 2 -2.99758315990015 -1.95380019828714 -2.67879882385056 0 0 0 3 3 4 1.45794535665222
"1946" 0 0 1 0.170029720444453 0 1 -4.28000388646066 -3.02214489500057 -3.00910916971515 0 0 0 6 2 2 0.94181863276434
"1947" 1 1 0 0.63537919309825 0 1 -2.55495698764511 -1.77301731382864 -1.41811559089473 0 0 0 1 4 1 1.37109053536855
"1948" 0 0 0 -0.315376584920297 1 0 -4.35536968177657 -3.34210213213147 -5.76981077572038 0 0 0 1 3 4 -0.673279146480577
"1949" 0 1 2 0.422759700527916 1 2 -1.98338539894335 -1.90691769213725 -2.05971301487559 0 0 1 0 3 2 1.34140495092496
"1950" 0 1 0 -0.013914000650622 1 1 -3.34791643241984 -1.29969926367034 -3.23333978947151 0 0 0 3 1 2 0.949008485913085
"1951" 0 0 1 0.0576605051656274 0 2 -4.70243931401878 -3.34211987762244 -3.13581488087339 0 0 0 3 8 4 0.694850627081051
"1952" 1 0 0 0.357132828290505 0 1 -3.6903130616988 -2.29116282614748 -2.12923141253756 0 0 0 3 3 2 0.579844390058553
"1953" 1 1 2 0.793401043661264 1 2 -0.706297614886894 -0.855808358562849 -0.285242413396284 1 0 0 0 0 0 1.19258361363894
"1954" 1 0 0 0.318129351686691 1 1 -2.13300424410464 -0.480979881612812 -2.56661281673491 0 0 0 4 0 1 0.286720956139686
"1955" 0 1 1 0.563573303295547 1 1 -1.85823251169648 -0.91958936341128 -2.02820187455372 0 0 0 2 1 0 1.84687649913672
"1956" 1 0 1 0.704017647754306 1 1 -1.16666348540568 -0.16311666825881 -1.09612019763703 0 1 0 1 0 2 0.617350225726301
"1957" 1 1 1 0.674985623097841 1 2 -0.845896445948654 -0.68185979662315 -0.902486967868929 0 0 1 0 2 0 0.345014791166306
"1958" 0 0 0 -0.134903494814317 1 1 -4.05663009385563 -1.6307118510141 -3.78693336018501 0 0 0 4 0 3 0.610632110047675
"1959" 0 0 0 0.0775714859464549 1 0 -3.32614799491921 -3.42690329056617 -4.79205093305127 0 0 0 3 5 7 1.20444409450537
"1960" 0 1 2 0.223621082184233 1 1 -2.67588749422475 -1.11977895063042 -3.20138452696553 0 0 0 2 2 4 0.0816404363532462
"1961" 0 0 0 -0.0982321218896215 0 0 -5.13631856191492 -4.80735803029082 -5.13376698242609 0 0 0 5 2 6 0.688983798954868
"1962" 0 0 0 0.059988527066212 0 2 -4.67401795181874 -3.30991281784925 -3.30220447590743 0 0 0 6 1 4 0.904027881851028
"1963" 1 0 2 0.778574693686633 1 2 -0.722832323532434 -0.952918346392803 -0.584344082907198 0 0 1 4 1 0 1.32310205118316
"1964" 0 0 2 -0.116994788208106 1 2 -3.97941272545408 -2.09407206521376 -3.37041981604862 0 0 0 5 0 1 0.370825978076897
"1965" 0 1 0 0.115313629434293 1 2 -3.06474000863906 -1.95381182334003 -2.60326403734959 0 0 0 3 3 4 1.28629480074734
"1966" 0 1 1 -0.103009151337769 0 1 -4.26484939503494 -2.4604398938983 -3.67681521149627 0 0 0 3 3 3 -0.524446623510959
"1967" 0 0 0 -0.15095453567998 0 0 -5.18388638656674 -5.00048302356971 -5.51061182059918 0 0 0 4 6 7 0.516612177705259
"1968" 1 1 1 0.845311079664704 1 0 -0.419716431910775 -1.80578390440235 -2.0901200533434 0 0 0 1 1 2 0.814573481882683
"1969" 1 0 2 0.640203542786066 1 2 -1.109330309323 -0.562411244742792 -1.5083483491753 1 1 0 1 0 0 0.679280884994321
"1970" 0 0 1 0.510443838986969 1 2 -1.94629461520239 -1.63459379269723 -1.80481160315162 0 0 0 2 1 2 0.931762377865641
"1971" 0 0 0 -0.389908121592492 0 0 -5.78990922966304 -4.89265313237259 -5.46243248433733 0 0 0 7 5 7 0.190806632154715
"1972" 0 1 1 0.535456368671993 0 1 -3.05413086076777 -2.40884361681025 -1.9763881281367 0 0 0 6 2 3 0.780553449840861
"1973" 1 1 0 0.504410143562779 0 2 -2.8968146078462 -2.61637935733633 -1.28026541836344 0 0 0 5 2 5 0.54315031809706
"1974" 1 1 1 0.752052343028774 1 2 -0.61843211160485 -0.335107322503894 -0.245755122796841 0 1 1 2 0 1 1.35020319256963
"1975" 0 0 2 0.453320054962154 1 2 -2.25749702827657 -1.91284776260748 -2.27072549487819 0 0 0 3 1 3 2.53612857973359
"1976" 0 0 0 0.0425225445435255 1 0 -3.25819704443568 -3.2230933997628 -4.73702156183255 0 0 0 7 3 5 2.19814362493321
"1977" 0 1 1 0.464563319566306 1 2 -2.49888812887348 -1.62894672116989 -2.06227209594562 0 0 0 1 2 3 0.765792835090246
"1978" 0 0 1 0.133515028087995 0 2 -4.31068621799172 -3.58773356680034 -2.94109884671293 0 0 0 8 2 0 0.07008721989758
"1979" 0 1 2 0.26307985099806 0 0 -3.93979856373497 -4.14068372035707 -4.00241751611628 0 0 0 7 1 5 0.769859639542267
"1980" 0 0 2 -0.102956190360608 0 0 -5.48223855166442 -4.73598701088431 -4.93826531357195 0 0 0 3 6 6 -0.164268574962652
"1981" 1 1 2 0.759876945611489 0 2 -2.28768901752446 -2.46653780563961 -0.465345632805543 0 0 0 3 2 0 1.21419311240441
"1982" 0 1 0 0.102938993959492 1 1 -3.35597278779955 -1.15006998707615 -3.24094669796292 0 0 0 2 2 3 1.89099172858102
"1983" 0 1 1 0.0715527158015136 0 0 -4.34296896849255 -4.54072988409714 -4.04794616948951 0 0 0 2 7 2 0.397721583788765
"1984" 0 0 2 -0.0965351688041961 1 2 -3.60672622824686 -2.19696872385452 -3.63725497940923 1 0 0 4 3 5 0.401994147120164
"1985" 0 1 2 0.0476529436992342 0 2 -4.4389276899231 -2.77152721564069 -3.41995745491559 0 1 0 5 1 2 -0.221829989640152
"1986" 1 1 1 0.861479992260196 1 0 -0.38411993158648 -1.96873442049616 -1.50089304653644 0 0 0 0 4 0 0.849099492403906
"1987" 0 1 2 0.0368538226948094 1 1 -3.110078880623 -1.45998958653223 -3.20840472193411 0 0 1 3 2 4 -0.107765878731517
"1988" 0 1 1 0.56366511655764 1 1 -2.0695365528823 -0.794398161405873 -1.68242433996159 0 0 0 2 0 1 1.5190233937283
"1989" 1 0 1 0.693527308992791 1 0 -1.02037035752746 -2.20311490832864 -2.32879266006912 1 1 0 4 0 2 0.415315127771029
"1990" 1 1 1 0.948883306230103 1 1 -0.114354213545403 0.179132503768836 -0.273532369919953 1 1 0 0 0 0 1.54125763071814
"1991" 0 0 2 0.592116774597244 1 1 -1.99474386073802 -0.886958089270617 -2.55229340249833 0 0 0 2 2 1 2.6670617519372
"1992" 0 0 0 0.0955515379950454 1 1 -3.49019257463126 -1.62729433364622 -3.4984714367856 0 0 0 0 0 2 1.22200247413185
"1993" 1 1 2 0.803636031434878 1 1 -0.838647852878071 -0.0541774218242705 -1.13120956476192 0 0 0 0 0 0 0.69546456182741
"1994" 1 1 2 1.38757993139562 1 1 0.502613167087283 0.0864807530554267 0.752499616997658 1 0 1 0 0 0 3.24210407892341
"1995" 1 1 2 0.89988259628148 1 2 -0.381239518397848 -0.621014338526451 -0.138010103074008 0 1 1 0 0 0 1.86555337727589
"1996" 0 0 2 -0.0720318259448412 1 1 -3.99526256575822 -1.38540922047198 -3.41569893010694 0 0 0 4 1 3 0.449778653491565
"1997" 0 1 0 -0.0341860596579811 1 0 -3.59351558411552 -3.32248310325384 -4.5961557650419 0 0 0 4 1 2 0.227642072374108
"1998" 1 1 0 0.480018129665905 1 2 -1.31800180837988 -1.01429499619313 -1.62822320105846 0 1 0 1 0 2 0.65647624666091
"1999" 0 0 2 0.36607537326485 1 1 -2.97401010667675 -1.56193627669092 -2.99163342346535 0 0 0 4 0 4 1.33671684413786
"2000" 0 0 2 0.533666086689182 0 0 -3.59967589033212 -4.52600274807576 -3.63605095978901 0 0 0 5 5 3 2.51133862181659
"2001" 1 0 2 1.0127326960145 1 1 -0.571519760620429 -0.318041260368678 -0.601950081644276 0 0 1 0 0 0 2.04049186545819
"2002" 1 1 0 0.260593025938765 1 1 -2.37856260215114 -0.426943422130143 -2.29211288327421 0 1 0 3 1 0 0.12641852726141
"2003" 0 1 2 0.768531611485091 1 1 -1.55962613064164 -0.807014958155172 -1.48241875065232 1 0 0 3 1 0 2.82503745085106
"2004" 0 0 1 0.168826794877659 0 2 -4.54989282860886 -3.75170226846225 -2.8108995026312 0 0 0 4 6 3 0.509630431375954
"2005" 1 1 1 1.10139474652243 1 1 0.437981834173663 0.487053392062588 0.104117955242148 1 1 1 1 1 0 2.3943964404348
"2006" 1 0 2 0.728992560578834 0 1 -2.43995936897672 -2.19074913606611 -1.13145071320339 0 0 0 2 7 1 1.45696440739962
"2007" 0 1 2 0.119355412919548 1 2 -3.250058037344 -1.77980422112658 -2.77148346813379 0 1 0 4 2 0 0.949989298089933
"2008" 1 0 1 0.70217296841535 1 2 -1.03305023449633 -0.981835539902054 -0.976010332306316 0 0 0 1 0 0 1.2788005043423
"2009" 0 0 2 0.399491790427462 0 2 -3.98778148869171 -3.32728746174489 -2.40419289509303 0 0 0 2 5 3 1.67107940115255
"2010" 0 1 1 0.530257425509181 0 2 -3.12364835734141 -2.89615181867004 -1.71931376356309 0 0 0 0 1 5 1.74293218861775
"2011" 1 0 2 0.411456922351146 0 2 -3.01254335655181 -3.12965976830619 -1.12263640956385 0 0 0 4 1 2 -0.272219774080404
"2012" 1 1 2 0.836136243452038 1 2 -0.374813103202773 -0.605356279094185 -0.120228964098801 0 0 0 1 1 0 1.44640681912869
"2013" 1 1 2 0.698873849281195 0 2 -2.44776850708919 -2.733764085373 -0.454816855486591 0 0 0 4 4 0 0.731884244367031
"2014" 0 0 2 0.146712743592681 0 1 -4.69849806449923 -2.56855136446749 -3.24740868991609 0 0 0 5 2 5 0.356936239495668
"2015" 1 0 1 0.690609851026701 1 0 -1.26870808879851 -2.18129211538465 -2.50323102044831 0 0 0 0 4 4 0.315054884893787
"2016" 1 0 2 0.939712211499047 1 2 -0.834305026566241 -1.06728370305977 -0.51000775931194 0 0 0 0 1 0 2.36573214560977
"2017" 0 1 1 0.367153980088126 1 1 -2.31904989575341 -0.527388853390465 -2.4254957420925 0 1 0 2 1 4 0.66237256921006
"2018" 0 1 1 0.729575948934498 1 2 -1.52545646285481 -1.25724765180187 -1.19070058779324 1 0 0 1 2 1 2.46131962805105
"2019" 1 1 2 0.605012755561199 1 1 -1.29998614984789 -0.0894780821246838 -1.30504786612743 0 0 0 1 0 0 0.251060369385792
"2020" 0 1 0 0.34093834394559 1 2 -2.43334007645349 -1.78412166009668 -2.60859001584963 0 0 0 3 0 2 1.94476537334916
"2021" 0 0 1 0.170094553221658 1 2 -2.95893960879611 -2.11097786340326 -2.82240375277822 0 0 0 1 0 1 0.6686690011579
"2022" 0 1 2 0.0729761521011016 0 1 -4.0182871229641 -2.1746176280626 -3.255605260099 0 0 0 5 1 5 0.221884016094498
"2023" 0 1 0 -0.230525145812881 1 0 -4.06809360483848 -2.97598943252135 -5.17965422825139 0 0 0 5 6 6 0.197515706038894
"2024" 0 0 0 0.39084979836222 0 0 -4.07353312603505 -4.58419385080296 -3.91765516862399 0 0 0 5 5 3 2.98254175670021
"2025" 0 1 2 0.668740947363968 1 2 -1.75756402939462 -1.6961619780793 -1.94612253632549 0 1 1 1 2 1 1.75768322158022
"2026" 0 0 2 0.197984941861134 1 0 -2.7844008915983 -3.19561754056775 -4.22217841067439 0 0 0 6 3 3 1.05919005701231
"2027" 1 1 1 1.0959414311849 1 2 0.0227426030489281 -0.767102147963283 0.849772264776723 1 1 1 0 0 1 1.77836704741946
"2028" 0 1 0 -0.322236999323513 1 2 -4.36227212102232 -2.15194616368731 -3.57663986543309 0 0 0 5 2 7 -0.977337453212016
"2029" 0 0 0 0.0656245466598338 0 0 -4.84880619070477 -5.12261773954892 -4.8213769124449 0 0 0 3 4 2 1.43856634996348
"2030" 1 1 1 0.740069434130718 0 2 -1.83448620208766 -2.16662902498201 -0.203333914753325 0 0 0 1 5 1 0.689624385758251
"2031" 0 1 2 0.224239155785073 0 0 -3.97687082757353 -4.58600646335734 -4.03563810075236 0 0 0 3 6 4 1.14404642906507
"2032" 1 1 1 0.408682702467792 1 1 -1.44183179339924 -0.101924743285683 -1.68810696130846 0 0 0 2 0 1 -1.29879967148416
